energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
499.999  8782000000.0  150300000000.0  3.8800000000000003e-07  1.8600000000000002e-07  1.36e-07
549.999  9211000000.0  155200000000.0  4.1000000000000004e-07  1.95e-07  1.43e-07
599.999  9621000000.0  159700000000.0  4.3100000000000003e-07  2.03e-07  1.49e-07
649.999  10009999999.999998  163800000000.0  4.52e-07  2.1200000000000002e-07  1.5600000000000002e-07
699.999  10390000000.0  167700000000.0  4.7200000000000004e-07  2.2e-07  1.6200000000000002e-07
799.999  11110000000.0  174700000000.0  5.12e-07  2.3500000000000003e-07  1.7400000000000002e-07
899.999  11780000000.0  180799999999.99997  5.5e-07  2.5000000000000004e-07  1.85e-07
999.999  12420000000.0  186300000000.0  5.870000000000001e-07  2.65e-07  1.96e-07
1100.0  13030000000.0  191200000000.0  6.23e-07  2.79e-07  2.0700000000000001e-07
1200.0  13610000000.0  195600000000.0  6.590000000000001e-07  2.92e-07  2.1700000000000002e-07
1300.0  14160000000.0  199600000000.0  6.94e-07  3.0500000000000004e-07  2.27e-07
1400.0  14700000000.0  203299999999.99997  7.280000000000001e-07  3.18e-07  2.3700000000000002e-07
1500.0  15210000000.0  206700000000.00003  7.620000000000001e-07  3.3100000000000004e-07  2.4700000000000003e-07
1600.0  15710000000.0  209800000000.0  7.95e-07  3.4300000000000004e-07  2.56e-07
1700.0  16190000000.0  212700000000.0  8.280000000000001e-07  3.5500000000000004e-07  2.66e-07
1800.0  16660000000.0  215400000000.0  8.6e-07  3.6700000000000004e-07  2.75e-07
2000.0  17560000000.0  220200000000.0  9.240000000000001e-07  3.9100000000000005e-07  2.9300000000000004e-07
2250.0  18630000000.0  225400000000.0  1.002e-06  4.1900000000000003e-07  3.1400000000000003e-07
2500.0  19640000000.0  229899999999.99997  1.0790000000000002e-06  4.47e-07  3.35e-07
2750.0  20600000000.0  233700000000.0  1.154e-06  4.73e-07  3.56e-07
3000.0  21509999999.999996  237100000000.0  1.229e-06  5.000000000000001e-07  3.7600000000000003e-07
3250.0  22390000000.0  240000000000.0  1.303e-06  5.26e-07  3.9500000000000003e-07
3500.0  23240000000.0  242500000000.0  1.376e-06  5.51e-07  4.1400000000000003e-07
3750.0  24049999999.999996  244800000000.0  1.4480000000000002e-06  5.760000000000001e-07  4.33e-07
4000.0  24840000000.0  246800000000.0  1.5190000000000002e-06  6.01e-07  4.52e-07
4500.0  26349999999.999996  250100000000.00003  1.661e-06  6.490000000000001e-07  4.88e-07
5000.0  27770000000.0  252600000000.00003  1.802e-06  6.970000000000001e-07  5.24e-07
5500.0  29130000000.0  254700000000.0  1.941e-06  7.440000000000001e-07  5.590000000000001e-07
6000.0  30420000000.0  256200000000.0  2.0790000000000003e-06  7.900000000000001e-07  5.930000000000001e-07
6500.0  31670000000.0  257399999999.99997  2.217e-06  8.35e-07  6.26e-07
7000.0  32860000000.0  258299999999.99997  2.3540000000000002e-06  8.8e-07  6.590000000000001e-07
8000.0  35130000000.0  259400000000.0  2.6260000000000004e-06  9.69e-07  7.25e-07
9000.0  37260000000.0  259700000000.0  2.898e-06  1.0560000000000001e-06  7.88e-07
10000.0  39280000000.0  259400000000.0  3.169e-06  1.142e-06  8.510000000000001e-07
11000.0  41190000000.0  258800000000.0  3.439e-06  1.227e-06  9.130000000000001e-07
12000.0  43019999999.99999  257900000000.0  3.71e-06  1.312e-06  9.740000000000001e-07
13000.0  44780000000.0  256700000000.00003  3.9810000000000005e-06  1.395e-06  1.034e-06
14000.0  46470000000.0  255400000000.0  4.253000000000001e-06  1.478e-06  1.094e-06
15000.0  48099999999.99999  253900000000.0  4.526e-06  1.5610000000000002e-06  1.153e-06
16000.0  49680000000.0  252300000000.0  4.799e-06  1.6430000000000002e-06  1.212e-06
17000.0  51210000000.00001  250700000000.0  5.073e-06  1.7240000000000001e-06  1.271e-06
18000.0  52690000000.0  249000000000.0  5.348e-06  1.8060000000000002e-06  1.3290000000000001e-06
20000.0  55540000000.0  245500000000.0  5.901000000000001e-06  1.967e-06  1.4450000000000001e-06
22500.0  58910000000.0  240900000000.0  6.5970000000000005e-06  2.167e-06  1.59e-06
25000.0  62100000000.0  236400000000.0  7.301e-06  2.3650000000000002e-06  1.7330000000000002e-06
27500.0  65130000000.0  232000000000.0  8.010000000000001e-06  2.562e-06  1.8760000000000001e-06
30000.0  68030000000.0  227600000000.00003  8.726e-06  2.757e-06  2.018e-06
32500.0  70810000000.0  223400000000.0  9.448e-06  2.95e-06  2.161e-06
35000.0  73480000000.0  219200000000.00003  1.02e-05  3.142e-06  2.3030000000000002e-06
37500.0  76060000000.0  215300000000.0  1.0900000000000002e-05  3.333e-06  2.4450000000000003e-06
40000.0  78550000000.0  211400000000.0  1.17e-05  3.5220000000000003e-06  2.588e-06
45000.0  83320000000.0  204200000000.00003  1.3100000000000002e-05  3.897e-06  2.8730000000000003e-06
50000.0  87820000000.0  197399999999.99997  1.4700000000000002e-05  4.267e-06  3.159e-06
55000.0  91980000000.0  191100000000.0  1.62e-05  4.631e-06  3.445e-06
60000.0  95550000000.0  185300000000.0  1.77e-05  4.991e-06  3.7320000000000004e-06
65000.0  99120000000.00002  179800000000.0  1.93e-05  5.346e-06  4.0200000000000005e-06
70000.0  102700000000.0  174800000000.0  2.09e-05  5.696e-06  4.3070000000000004e-06
80000.0  109700000000.0  165500000000.0  2.4100000000000003e-05  6.386e-06  4.885000000000001e-06
90000.0  116600000000.0  157400000000.0  2.7300000000000003e-05  7.0540000000000006e-06  5.462e-06
100000.0  123400000000.0  150100000000.0  3.0600000000000005e-05  7.7e-06  6.0380000000000005e-06
110000.0  130000000000.0  143600000000.0  3.3900000000000004e-05  8.324e-06  6.61e-06
120000.0  136500000000.0  137700000000.0  3.72e-05  8.926e-06  7.1780000000000006e-06
130000.0  142800000000.0  132400000000.0  4.05e-05  9.507e-06  7.739e-06
140000.0  149100000000.0  127500000000.0  4.38e-05  1.0100000000000002e-05  8.294e-06
150000.0  155100000000.0  123000000000.0  4.7000000000000004e-05  1.0600000000000002e-05  8.842000000000001e-06
160000.0  161100000000.0  118900000000.0  5.030000000000001e-05  1.1100000000000002e-05  9.381e-06
170000.0  166900000000.0  115100000000.0  5.360000000000001e-05  1.16e-05  9.912000000000001e-06
180000.0  172600000000.00003  111600000000.0  5.6800000000000005e-05  1.2100000000000001e-05  1.04e-05
200000.0  183700000000.0  105200000000.0  6.32e-05  1.3100000000000002e-05  1.15e-05
225000.0  197000000000.0  98360000000.0  7.110000000000001e-05  1.41e-05  1.27e-05
250000.0  209600000000.0  92480000000.0  7.890000000000001e-05  1.5100000000000001e-05  1.38e-05
275000.0  221600000000.0  87360000000.0  8.650000000000002e-05  1.6100000000000002e-05  1.4900000000000001e-05
300000.0  233100000000.0  82850000000.0  9.400000000000001e-05  1.69e-05  1.6000000000000003e-05
325000.0  244100000000.0  78850000000.0  0.00010140000000000001  1.77e-05  1.7e-05
350000.0  254600000000.0  75270000000.0  0.0001086  1.8400000000000003e-05  1.8e-05
375000.0  264700000000.0  72040000000.0  0.00011570000000000001  1.91e-05  1.8900000000000002e-05
400000.0  274400000000.0  69120000000.0  0.0001226  1.98e-05  1.98e-05
450000.0  292600000000.0  64020000000.0  0.0001362  2.1000000000000002e-05  2.1400000000000002e-05
500000.0  309500000000.0  59710000000.0  0.0001493  2.2100000000000002e-05  2.3e-05
550000.0  325400000000.0  56010000000.0  0.0001621  2.3100000000000002e-05  2.44e-05
600000.0  340300000000.0  52790000000.0  0.0001745  2.4e-05  2.57e-05
650000.0  354500000000.0  49970000000.0  0.0001866  2.4800000000000003e-05  2.6900000000000003e-05
700000.0  368000000000.0  47470000000.0  0.00019840000000000002  2.5600000000000002e-05  2.8100000000000002e-05
800000.0  393600000000.0  43220000000.0  0.0002211  2.7000000000000002e-05  3.0200000000000002e-05
900000.0  417900000000.0  39750000000.0  0.00024280000000000002  2.82e-05  3.21e-05
1000000.0  441300000000.0  36850000000.0  0.0002636  2.9300000000000004e-05  3.38e-05
1100000.0  464300000000.0  34390000000.0  0.0002836  3.0200000000000002e-05  3.5300000000000004e-05
1200000.0  487100000000.0  32260000000.0  0.00030280000000000004  3.1e-05  3.6700000000000004e-05
1300000.0  509900000000.0  30410000000.0  0.00032130000000000006  3.180000000000001e-05  3.8e-05
