energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
449.999  9535000000.0  2511000000.0  1.6060000000000002e-06  1.5630000000000001e-06  1.1970000000000001e-06
499.999  10049999999.999998  2468000000.0  1.771e-06  1.675e-06  1.288e-06
549.999  10540000000.0  2424000000.0  1.936e-06  1.7830000000000001e-06  1.3770000000000001e-06
599.999  11010000000.0  2382000000.0  2.1010000000000003e-06  1.887e-06  1.4620000000000001e-06
649.999  11460000000.0  2340000000.0  2.2650000000000003e-06  1.9880000000000003e-06  1.545e-06
699.999  11890000000.0  2299000000.0  2.4280000000000003e-06  2.085e-06  1.6260000000000002e-06
799.999  12710000000.0  2222000000.0  2.7550000000000003e-06  2.268e-06  1.7830000000000001e-06
899.999  13480000000.0  2149000000.0  3.08e-06  2.441e-06  1.9320000000000003e-06
999.999  14210000000.0  2081000000.0  3.4030000000000003e-06  2.605e-06  2.075e-06
1100.0  14910000000.000002  2017000000.0  3.723e-06  2.7610000000000003e-06  2.212e-06
1200.0  15570000000.0  1958000000.0  4.041e-06  2.9080000000000004e-06  2.3440000000000003e-06
1300.0  16210000000.0  1902000000.0  4.3580000000000005e-06  3.0490000000000004e-06  2.471e-06
1400.0  16820000000.0  1850000000.0  4.671000000000001e-06  3.1830000000000003e-06  2.593e-06
1500.0  17410000000.0  1801000000.0  4.983e-06  3.311e-06  2.712e-06
1600.0  17980000000.0  1756000000.0  5.292e-06  3.434e-06  2.827e-06
1700.0  18530000000.0  1712000000.0  5.599e-06  3.5510000000000004e-06  2.939e-06
1800.0  19070000000.0  1671000000.0  5.9040000000000006e-06  3.6640000000000004e-06  3.0470000000000002e-06
2000.0  20099999999.999996  1596000000.0  6.506e-06  3.877e-06  3.255e-06
2250.0  21240000000.0  1513000000.0  7.248000000000001e-06  4.121e-06  3.5000000000000004e-06
2500.0  22310000000.0  1439000000.0  7.979000000000001e-06  4.347e-06  3.7310000000000004e-06
2750.0  23340000000.0  1373000000.0  8.699000000000001e-06  4.557000000000001e-06  3.949000000000001e-06
3000.0  24310000000.0  1314000000.0  9.407e-06  4.752e-06  4.1560000000000005e-06
3250.0  25250000000.0  1261000000.0  1.0100000000000002e-05  4.9340000000000005e-06  4.3530000000000005e-06
3500.0  26150000000.000004  1212000000.0  1.0800000000000002e-05  5.104000000000001e-06  4.541e-06
3750.0  27030000000.0  1168000000.0  1.15e-05  5.264e-06  4.7200000000000005e-06
4000.0  27870000000.0  1127000000.0  1.2100000000000001e-05  5.415000000000001e-06  4.892e-06
4500.0  29480000000.0  1055000000.0  1.3400000000000002e-05  5.692000000000001e-06  5.2160000000000005e-06
5000.0  31010000000.0  993000000.0  1.4700000000000002e-05  5.942e-06  5.5150000000000006e-06
5500.0  32450000000.0  938800000.0  1.5900000000000004e-05  6.168e-06  5.793e-06
6000.0  33840000000.0  891000000.0  1.7100000000000002e-05  6.375000000000001e-06  6.053e-06
