     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   8.941264e+00   2.059260e+01  -6.650757e+05  -7.076662e+05   3.297344e+06   0.000000e+00   0.000000e+00   0.000000e+00   3.437382e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   5.831510e-02   8.872622e+00   2.085546e+01  -3.896800e+05  -9.718414e+05   3.274033e+06   3.012610e+12  -2.131489e+12  -2.740897e+11   3.437385e+06   2.826021e-17   0.000000e+00   0.000000e+00
       16000   1.599900e-07   3.607046e-02   8.789559e+00   2.111660e+01  -1.742817e+05  -1.089290e+06   3.255564e+06   2.415037e+12  -9.504165e+11  -1.886968e+11   3.437386e+06   1.397325e-17   0.000000e+00   0.000000e+00
       24000   2.399900e-07   2.941861e-02   8.700044e+00   2.137649e+01   2.803521e+03  -1.141190e+06   3.242423e+06   2.031938e+12  -4.020650e+11  -1.432527e+11   3.437387e+06   8.895965e-18   0.000000e+00   0.000000e+00
       32000   3.199900e-07   3.581865e-02   8.607847e+00   2.163546e+01   1.534798e+05  -1.159662e+06   3.232222e+06   1.750260e+12  -9.085672e+10  -1.156980e+11   3.437387e+06   6.366143e-18   0.000000e+00   0.000000e+00
       40000   3.999900e-07   5.346250e-02   8.514996e+00   2.189368e+01   2.848354e+05  -1.159204e+06   3.223468e+06   1.543681e+12   8.581284e+10  -1.055373e+11   3.437388e+06   4.955480e-18   0.000000e+00   0.000000e+00
       48000   4.799900e-07   8.099806e-02   8.422687e+00   2.215124e+01   4.014077e+05  -1.146971e+06   3.215426e+06   1.379019e+12   2.071314e+11  -9.826250e+10   3.437388e+06   4.032646e-18   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.173779e-01   8.331689e+00   2.240816e+01   5.062840e+05  -1.126760e+06   3.207760e+06   1.245004e+12   2.953561e+11  -9.274807e+10   3.437388e+06   3.396284e-18   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.617424e-01   8.242559e+00   2.266449e+01   6.013463e+05  -1.100686e+06   3.200392e+06   1.135113e+12   3.545303e+11  -9.134981e+10   3.437388e+06   2.935384e-18   0.000000e+00   0.000000e+00
       72000   7.199900e-07   2.133752e-01   8.155694e+00   2.292023e+01   6.881670e+05  -1.070259e+06   3.193213e+06   1.037884e+12   4.063405e+11  -8.747792e+10   3.437388e+06   2.579321e-18   0.000000e+00   0.000000e+00
       80000   7.999900e-07   2.716572e-01   8.071419e+00   2.317541e+01   7.677242e+05  -1.036084e+06   3.186341e+06   9.521890e+11   4.462398e+11  -8.431785e+10   3.437388e+06   2.296484e-18   0.000000e+00   0.000000e+00
       88000   8.799900e-07   3.360480e-01   7.990013e+00   2.343005e+01   8.410285e+05  -9.984753e+05   3.179836e+06   8.793972e+11   4.916701e+11  -7.820134e+10   3.437389e+06   2.107234e-18   0.000000e+00   0.000000e+00
       96000   9.599900e-07   4.060655e-01   7.911748e+00   2.368420e+01   9.084662e+05  -9.576176e+05   3.173846e+06   8.070643e+11   5.319396e+11  -7.050956e+10   3.437389e+06   1.938215e-18   0.000000e+00   0.000000e+00
      104000   1.039990e-06   4.812544e-01   7.836885e+00   2.393789e+01   9.703857e+05  -9.133629e+05   3.168558e+06   7.402810e+11   5.750652e+11  -6.094443e+10   3.437389e+06   1.820890e-18   0.000000e+00   0.000000e+00
      112000   1.119990e-06   5.611811e-01   7.765702e+00   2.419119e+01   1.026852e+06  -8.656337e+05   3.164158e+06   6.710836e+11   6.169749e+11  -4.899290e+10   3.437389e+06   1.719740e-18   0.000000e+00   0.000000e+00
      120000   1.199990e-06   6.454101e-01   7.698485e+00   2.444418e+01   1.077957e+06  -8.141209e+05   3.160832e+06   6.071097e+11   6.722417e+11  -3.389741e+10   3.437389e+06   1.695435e-18   0.000000e+00   0.000000e+00
      128000   1.279990e-06   7.335070e-01   7.635553e+00   2.469696e+01   1.123486e+06  -7.584976e+05   3.158814e+06   5.343580e+11   7.242889e+11  -1.613390e+10   3.437389e+06   1.672228e-18   0.000000e+00   0.000000e+00
      136000   1.359990e-06   8.250170e-01   7.577250e+00   2.494963e+01   1.163273e+06  -6.982563e+05   3.158303e+06   4.581951e+11   7.820622e+11   4.142082e+09   3.437389e+06   1.695313e-18   0.000000e+00   0.000000e+00
      144000   1.439990e-06   9.194627e-01   7.523964e+00   2.520233e+01   1.196781e+06  -6.329912e+05   3.159539e+06   3.768037e+11   8.496244e+11   2.749200e+10   3.437389e+06   1.784070e-18   0.000000e+00   0.000000e+00
      152000   1.519990e-06   1.016317e+00   7.476118e+00   2.545521e+01   1.223393e+06  -5.621563e+05   3.162742e+06   2.862028e+11   9.233696e+11   5.341846e+10   3.437389e+06   1.934236e-18   0.000000e+00   0.000000e+00
      160000   1.599990e-06   1.115001e+00   7.434189e+00   2.570843e+01   1.242347e+06  -4.849546e+05   3.168129e+06   1.847378e+11   1.007975e+12   8.185406e+10   3.437390e+06   2.180734e-18   0.000000e+00   0.000000e+00
      168000   1.679990e-06   1.214863e+00   7.398716e+00   2.596217e+01   1.252653e+06  -4.006379e+05   3.175846e+06   6.956783e+10   1.100437e+12   1.113860e+11   3.437390e+06   2.534336e-18   0.000000e+00   0.000000e+00
      176000   1.759990e-06   1.315164e+00   7.370293e+00   2.621663e+01   1.253134e+06  -3.086145e+05   3.185916e+06  -6.121806e+10   1.201561e+12   1.404772e+11   3.437390e+06   3.027534e-18   0.000000e+00   0.000000e+00
      184000   1.839990e-06   1.415066e+00   7.349562e+00   2.647198e+01   1.242431e+06  -2.082139e+05   3.198228e+06  -2.103052e+11   1.309648e+12   1.669657e+11   3.437390e+06   3.687932e-18   0.000000e+00   0.000000e+00
      192000   1.919990e-06   1.513613e+00   7.337216e+00   2.672839e+01   1.218992e+06  -9.886134e+04   3.212466e+06  -3.796643e+11   1.425829e+12   1.879520e+11   3.437390e+06   4.565245e-18   0.000000e+00   0.000000e+00
      200000   1.999990e-06   1.609722e+00   7.333999e+00   2.698601e+01   1.181221e+06   2.005849e+04   3.227997e+06  -5.684119e+11   1.549362e+12   1.983800e+11   3.437391e+06   5.701174e-18   0.000000e+00   0.000000e+00
      208000   2.079990e-06   1.702184e+00   7.340700e+00   2.724488e+01   1.127526e+06   1.492392e+05   3.243774e+06  -7.776601e+11   1.681514e+12   1.929600e+11   3.437391e+06   7.159001e-18   0.000000e+00   0.000000e+00
      216000   2.159990e-06   1.789661e+00   7.358162e+00   2.750498e+01   1.056389e+06   2.891298e+05   3.258236e+06  -1.002637e+12   1.815785e+12   1.639601e+11   3.437391e+06   8.933047e-18   0.000000e+00   0.000000e+00
      224000   2.239990e-06   1.870714e+00   7.387242e+00   2.776611e+01   9.667571e+05   4.396270e+05   3.269216e+06  -1.240673e+12   1.947998e+12   1.049459e+11   3.437392e+06   1.102898e-17   0.000000e+00   0.000000e+00
      232000   2.319990e-06   1.943833e+00   7.428784e+00   2.802789e+01   8.580607e+05   6.006302e+05   3.273934e+06  -1.476580e+12   2.076295e+12   6.101210e+09   3.437393e+06   1.339442e-17   0.000000e+00   0.000000e+00
      240000   2.399990e-06   2.007503e+00   7.483615e+00   2.828968e+01   7.307057e+05   7.717588e+05   3.268965e+06  -1.700591e+12   2.195120e+12  -1.380848e+11   3.437393e+06   1.594964e-17   0.000000e+00   0.000000e+00
      248000   2.479990e-06   2.060299e+00   7.552501e+00   2.855056e+01   5.865658e+05   9.518287e+05   3.250483e+06  -1.896467e+12   2.304228e+12  -3.324852e+11   3.437394e+06   1.860528e-17   0.000000e+00   0.000000e+00
      256000   2.559990e-06   2.100983e+00   7.636120e+00   2.880929e+01   4.286106e+05   1.139803e+06   3.214472e+06  -2.037989e+12   2.386525e+12  -5.744534e+11   3.437396e+06   2.100375e-17   0.000000e+00   0.000000e+00
      264000   2.639990e-06   2.128651e+00   7.735015e+00   2.906431e+01   2.621222e+05   1.333390e+06   3.157382e+06  -2.111281e+12   2.449187e+12  -8.590014e+11   3.437397e+06   2.309825e-17   0.000000e+00   0.000000e+00
      272000   2.719990e-06   2.142855e+00   7.849566e+00   2.931383e+01   9.316425e+04   1.530820e+06   3.076299e+06  -2.096442e+12   2.480598e+12  -1.170860e+12   3.437398e+06   2.459533e-17   0.000000e+00   0.000000e+00
