       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   4.60039315e-04   3.89536655e-04  -9.32442979e-03   9.41367995e-15   1.25125021e-14   9.87163964e-16
  8.00000000e-08   6.85621852e-04   5.83604141e-04  -9.43352124e-03   8.88791364e-15   1.31891527e-14   1.46191349e-15
  1.60000000e-07   9.42373140e-04   8.04009020e-04  -9.54060136e-03   8.29736354e-15   1.38822096e-14   1.98945890e-15
  2.40000000e-07   1.21595281e-03   1.03997240e-03  -9.64439720e-03   7.64792961e-15   1.45762298e-14   2.53602146e-15
  3.20000000e-07   1.49997470e-03   1.28315205e-03  -9.74869103e-03   6.94834675e-15   1.52695371e-14   3.07892435e-15
  4.00000000e-07   1.80934821e-03   1.55279135e-03  -9.84269256e-03   6.16954007e-15   1.59594083e-14   3.65189476e-15
  4.80000000e-07   2.13239558e-03   1.83392441e-03  -9.92785269e-03   5.32549048e-15   1.66358587e-14   4.21691991e-15
  5.60000000e-07   2.47180325e-03   2.13093108e-03  -1.00010842e-02   4.40914988e-15   1.72954260e-14   4.77487350e-15
  6.40000000e-07   2.82602587e-03   2.44169853e-03  -1.00669509e-02   3.42477694e-15   1.79422457e-14   5.31323374e-15
  7.20000000e-07   3.19260812e-03   2.76471463e-03  -1.01175038e-02   2.36914661e-15   1.85608149e-14   5.81952964e-15
  8.00000000e-07   3.56834642e-03   3.09693502e-03  -1.01572726e-02   1.24911186e-15   1.91533407e-14   6.27864564e-15
  8.80000000e-07   3.95844348e-03   3.43893372e-03  -1.01790410e-02   6.29746230e-17   1.97129802e-14   6.68441294e-15
  9.60000000e-07   4.35967416e-03   3.79412327e-03  -1.01845758e-02  -1.18898332e-15   2.02381169e-14   7.03046759e-15
  1.04000000e-06   4.76495933e-03   4.15195498e-03  -1.01676473e-02  -2.49248863e-15   2.07104047e-14   7.28900782e-15
  1.12000000e-06   5.16918403e-03   4.51081682e-03  -1.01352548e-02  -3.83717661e-15   2.11333247e-14   7.44860252e-15
  1.20000000e-06   5.58351272e-03   4.87835608e-03  -1.00767983e-02  -5.22552684e-15   2.15024130e-14   7.51425494e-15
  1.28000000e-06   5.99637971e-03   5.24215472e-03  -9.99731028e-03  -6.63317602e-15   2.18112449e-14   7.45829388e-15
  1.36000000e-06   6.40421677e-03   5.60327078e-03  -9.89168449e-03  -8.04995668e-15   2.20471309e-14   7.27705950e-15
  1.44000000e-06   6.81023605e-03   5.96032103e-03  -9.76370466e-03  -9.46172828e-15   2.22189094e-14   6.96408099e-15
  1.52000000e-06   7.20443157e-03   6.30620400e-03  -9.61129886e-03  -1.08455879e-14   2.23107945e-14   6.50901891e-15
  1.60000000e-06   7.58664516e-03   6.64228818e-03  -9.43580793e-03  -1.21887471e-14   2.23240856e-14   5.91484177e-15
  1.68000000e-06   7.96269267e-03   6.96620265e-03  -9.23739369e-03  -1.34727154e-14   2.22668639e-14   5.17855963e-15
  1.76000000e-06   8.32144396e-03   7.27565001e-03  -9.02086414e-03  -1.46815864e-14   2.21310071e-14   4.30617985e-15
  1.84000000e-06   8.66574496e-03   7.56978875e-03  -8.78281528e-03  -1.57974540e-14   2.19166153e-14   3.30274967e-15
  1.92000000e-06   8.99545447e-03   7.84730356e-03  -8.52710191e-03  -1.68061345e-14   2.16292013e-14   2.17566189e-15
  2.00000000e-06   9.30741319e-03   8.10721253e-03  -8.26117189e-03  -1.76988514e-14   2.12732335e-14   9.36441215e-16
  2.08000000e-06   9.60957410e-03   8.35118278e-03  -7.98234124e-03  -1.84639090e-14   2.08578295e-14  -4.06241076e-16
  2.16000000e-06   9.88100900e-03   8.55985486e-03  -7.68204494e-03  -1.90562396e-14   2.03479198e-14  -1.83800468e-15
  2.24000000e-06   1.01527943e-02   8.76110683e-03  -7.38416012e-03  -1.95277321e-14   1.98090106e-14  -3.34664864e-15
  2.32000000e-06   1.03839497e-02   8.93145937e-03  -7.07203668e-03  -1.98236246e-14   1.91725138e-14  -4.89378012e-15
  2.40000000e-06   1.06141410e-02   9.08682566e-03  -6.75849860e-03  -1.99745467e-14   1.85035623e-14  -6.49168015e-15
  2.48000000e-06   1.08106240e-02   9.21159246e-03  -6.44265630e-03  -1.99569056e-14   1.77594238e-14  -8.09511252e-15
  2.56000000e-06   1.10058894e-02   9.32849955e-03  -6.13435420e-03  -1.98131727e-14   1.69885562e-14  -9.71314118e-15
  2.64000000e-06   1.11752915e-02   9.41476529e-03  -5.82959112e-03  -1.95119180e-14   1.61572018e-14  -1.13104174e-14
  2.72000000e-06   1.13428086e-02   9.49330974e-03  -5.53494617e-03  -1.90948076e-14   1.52980603e-14  -1.28925414e-14
  2.80000000e-06   1.14972725e-02   9.55598386e-03  -5.25138153e-03  -1.85587084e-14   1.43961610e-14  -1.44352576e-14
  2.88000000e-06   1.16403869e-02   9.60332974e-03  -4.98087447e-03  -1.79141327e-14   1.34530611e-14  -1.59275756e-14
