       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.12397890e-02   8.40882234e-03  -4.64385600e-02   5.82724016e-14   9.92092844e-14   3.20682369e-14
  8.00000000e-08   2.68559999e-02   2.01838788e-02  -5.33493029e-02   3.78114177e-15   1.69724716e-13   6.61161296e-14
  1.60000000e-07   5.45404842e-02   4.10707556e-02  -4.97307666e-02  -1.23433134e-13   2.61488208e-13   8.05822167e-14
  2.40000000e-07   8.51391787e-02   6.40636702e-02  -1.72439450e-02  -2.51959150e-13   3.29487953e-13  -1.99135119e-14
  3.20000000e-07  -7.13080947e-02  -5.34593150e-02  -2.34361210e-02   1.90521483e-13  -2.51118633e-13  -6.87374111e-15
  4.00000000e-07  -4.50113880e-02  -3.37649956e-02  -3.31847847e-02   1.29868771e-13  -1.18459152e-13  -5.56219031e-14
  4.80000000e-07  -3.00848309e-02  -2.26530705e-02  -2.96913274e-02   9.29888221e-14  -5.02005479e-14  -5.59205865e-14
  5.60000000e-07  -2.20213654e-02  -1.66734038e-02  -2.50967445e-02   6.99700597e-14  -1.87429069e-14  -4.89437265e-14
  6.40000000e-07  -1.74558268e-02  -1.33022053e-02  -2.12582752e-02   5.51769653e-14  -3.95494558e-15  -4.28327342e-14
  7.20000000e-07  -1.45134630e-02  -1.11491526e-02  -1.84102183e-02   4.49111744e-14   4.14282665e-15  -3.79140358e-14
  8.00000000e-07  -1.24729356e-02  -9.66359939e-03  -1.62344790e-02   3.73814506e-14   8.84319025e-15  -3.39840579e-14
  8.80000000e-07  -1.09383165e-02  -8.55133474e-03  -1.45489218e-02   3.15649707e-14   1.18426356e-14  -3.06921700e-14
  9.60000000e-07  -9.72143462e-03  -7.67208100e-03  -1.32487909e-02   2.69306921e-14   1.39740752e-14  -2.78527455e-14
  1.04000000e-06  -8.71222387e-03  -6.94556773e-03  -1.22002721e-02   2.31054755e-14   1.55180072e-14  -2.53339796e-14
  1.12000000e-06  -7.85934935e-03  -6.33327515e-03  -1.13882619e-02   1.99179056e-14   1.68017607e-14  -2.30897351e-14
  1.20000000e-06  -7.10822634e-03  -5.78672120e-03  -1.07142734e-02   1.71477887e-14   1.78226884e-14  -2.10023848e-14
  1.28000000e-06  -6.44063128e-03  -5.30633291e-03  -1.01657775e-02   1.47450071e-14   1.86957683e-14  -1.91006663e-14
  1.36000000e-06  -5.82642791e-03  -4.85454306e-03  -9.71487664e-03   1.25801327e-14   1.94809135e-14  -1.72794958e-14
  1.44000000e-06  -5.26435880e-03  -4.43847250e-03  -9.33303035e-03   1.06326480e-14   2.01483146e-14  -1.55792716e-14
  1.52000000e-06  -4.74863340e-03  -4.05078335e-03  -9.09428417e-03   8.86479624e-15   2.10042081e-14  -1.39845162e-14
  1.60000000e-06  -4.26447294e-03  -3.68457715e-03  -8.82321799e-03   7.22089072e-15   2.15319784e-14  -1.24817871e-14
  1.68000000e-06  -3.80995390e-03  -3.32773577e-03  -8.66381792e-03   5.66422870e-15   2.22436979e-14  -1.10345808e-14
  1.76000000e-06  -3.38791712e-03  -3.00206052e-03  -8.45548164e-03   4.23526480e-15   2.26151543e-14  -9.72632802e-15
  1.84000000e-06  -2.99258550e-03  -2.68796902e-03  -8.32471169e-03   2.86507448e-15   2.31038466e-14  -8.48995218e-15
  1.92000000e-06  -2.62572098e-03  -2.39067203e-03  -8.10847681e-03   1.60078522e-15   2.31664996e-14  -7.34869437e-15
  2.00000000e-06  -2.27316150e-03  -2.10197934e-03  -8.00384088e-03   3.60984591e-16   2.35132918e-14  -6.27761479e-15
  2.08000000e-06  -1.95823509e-03  -1.83482798e-03  -7.88033843e-03  -8.04031836e-16   2.36677614e-14  -5.31091246e-15
  2.16000000e-06  -1.65498550e-03  -1.57272854e-03  -7.78986563e-03  -1.93840125e-15   2.38630348e-14  -4.40598743e-15
  2.24000000e-06  -1.38070051e-03  -1.33271340e-03  -7.63565349e-03  -2.96966646e-15   2.37449024e-14  -3.60740959e-15
  2.32000000e-06  -1.12516885e-03  -1.10129737e-03  -7.62973522e-03  -4.06453940e-15   2.40604282e-14  -2.87354574e-15
  2.40000000e-06  -8.89424267e-04  -8.85255600e-04  -7.46429106e-03  -4.98593594e-15   2.37669111e-14  -2.22461565e-15
  2.48000000e-06  -6.81086592e-04  -6.85608722e-04  -7.42116705e-03  -5.96272458e-15   2.38113477e-14  -1.65258858e-15
  2.56000000e-06  -4.90820939e-04  -5.02269977e-04  -7.31016235e-03  -6.83142390e-15   2.35701900e-14  -1.16079404e-15
  2.64000000e-06  -3.17708696e-04  -3.33184434e-04  -7.43907269e-03  -7.91717773e-15   2.40746073e-14  -7.40136362e-16
  2.72000000e-06  -1.69904496e-04  -1.77783346e-04  -7.19656137e-03  -8.54338248e-15   2.32879316e-14  -3.73601663e-16
  2.80000000e-06  -4.00241610e-05  -4.56227120e-05  -7.20101346e-03  -9.40460384e-15   2.32661345e-14  -9.51328282e-17
  2.88000000e-06   7.00272564e-05   7.51415583e-05  -7.16847409e-03  -1.01926563e-14   2.30706705e-14   1.42262128e-16
