     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.030865e+01   2.090719e+01   1.725427e+04  -1.019253e+04   1.460620e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.015747e-01   1.030778e+01   2.091884e+01   2.214406e+04  -1.159329e+04   1.452961e+05   6.206210e+10  -1.157749e+10  -1.038216e+10   1.474304e+05   3.170343e-25   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.035455e-01   1.030683e+01   2.093043e+01   2.712703e+04  -1.204734e+04   1.444116e+05   6.216328e+10   1.749771e+08  -1.166220e+10   1.474304e+05   3.098145e-25   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.059131e-01   1.030587e+01   2.094195e+01   3.203634e+04  -1.157822e+04   1.434411e+05   6.024762e+10   1.143988e+10  -1.253212e+10   1.474304e+05   3.034166e-25   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.086653e-01   1.030500e+01   2.095338e+01   3.671778e+04  -1.023912e+04   1.424173e+05   5.650212e+10   2.187168e+10  -1.299454e+10   1.474304e+05   2.973771e-25   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.117782e-01   1.030426e+01   2.096473e+01   4.103410e+04  -8.108626e+03   1.413725e+05   5.116266e+10   3.118153e+10  -1.306150e+10   1.474304e+05   2.912426e-25   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.152178e-01   1.030372e+01   2.097600e+01   4.486846e+04  -5.286015e+03   1.403375e+05   4.450062e+10   3.914236e+10  -1.275304e+10   1.474304e+05   2.846257e-25   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.189417e-01   1.030343e+01   2.098719e+01   4.812668e+04  -1.886161e+03   1.393413e+05   3.680950e+10   4.559088e+10  -1.209614e+10   1.474304e+05   2.772462e-25   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.229008e-01   1.030343e+01   2.099830e+01   5.073853e+04   1.965526e+03   1.384105e+05   2.839223e+10   5.042679e+10  -1.112387e+10   1.474305e+05   2.689545e-25   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.270401e-01   1.030375e+01   2.100934e+01   5.261620e+04   6.219176e+03   1.375812e+05   1.885287e+10   5.480978e+10  -9.687392e+09   1.474305e+05   2.674573e-25   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.312999e-01   1.030443e+01   2.102031e+01   5.375680e+04   1.067625e+04   1.368648e+05   9.657579e+09   5.634397e+10  -8.188153e+09   1.474305e+05   2.582853e-25   0.000000e+00   0.000000e+00
