       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.31319762e-05   1.32887855e-05  -5.47266543e-04   1.23730688e-17   3.21752729e-18   3.75027266e-19
  8.00000000e-08   1.32301366e-05   1.33710623e-05  -5.44581935e-04   1.22994124e-17   3.25262487e-18   3.78664700e-19
  1.60000000e-07   1.33315892e-05   1.34561951e-05  -5.41915166e-04   1.22261558e-17   3.28700781e-18   3.82393258e-19
  2.40000000e-07   1.34363164e-05   1.35441685e-05  -5.39266194e-04   1.21533019e-17   3.32068716e-18   3.86212893e-19
  3.20000000e-07   1.35443006e-05   1.36349671e-05  -5.36634979e-04   1.20808532e-17   3.35367386e-18   3.90123543e-19
  4.00000000e-07   1.36555240e-05   1.37285758e-05  -5.34021476e-04   1.20088120e-17   3.38597876e-18   3.94125135e-19
  4.80000000e-07   1.37699692e-05   1.38249793e-05  -5.31425644e-04   1.19371807e-17   3.41761261e-18   3.98217580e-19
  5.60000000e-07   1.36990020e-05   1.39007607e-05  -5.28838023e-04   1.18656571e-17   3.44926088e-18   3.98033050e-19
  6.40000000e-07   1.38172107e-05   1.39715273e-05  -5.26217027e-04   1.17933823e-17   3.47918324e-18   4.02041629e-19
  7.20000000e-07   1.39381908e-05   1.40450062e-05  -5.23613753e-04   1.17215324e-17   3.50845221e-18   4.06126054e-19
  8.00000000e-07   1.40619267e-05   1.41211829e-05  -5.21028157e-04   1.16501094e-17   3.53707839e-18   4.10286301e-19
  8.80000000e-07   1.41884032e-05   1.42000430e-05  -5.18460191e-04   1.15791148e-17   3.56507226e-18   4.14522334e-19
  9.60000000e-07   1.43176046e-05   1.42815720e-05  -5.15909809e-04   1.15085504e-17   3.59244422e-18   4.18834109e-19
  1.04000000e-06   1.44495158e-05   1.43657558e-05  -5.13376965e-04   1.14384175e-17   3.61920455e-18   4.23221568e-19
  1.12000000e-06   1.45841216e-05   1.44525800e-05  -5.10861612e-04   1.13687176e-17   3.64536343e-18   4.27684644e-19
  1.20000000e-06   1.47214068e-05   1.45420305e-05  -5.08363701e-04   1.12994519e-17   3.67093093e-18   4.32223261e-19
  1.28000000e-06   1.46115477e-05   1.43398715e-05  -5.06095978e-04   1.12341746e-17   3.69847260e-18   4.29136586e-19
  1.36000000e-06   1.47054369e-05   1.44447390e-05  -5.03712117e-04   1.11675540e-17   3.72370462e-18   4.32810121e-19
  1.44000000e-06   1.48018318e-05   1.45519283e-05  -5.01345645e-04   1.11013640e-17   3.74839564e-18   4.36558908e-19
  1.52000000e-06   1.49007191e-05   1.46614272e-05  -4.98996514e-04   1.10356055e-17   3.77255511e-18   4.40382835e-19
  1.60000000e-06   1.45853908e-05   1.45673170e-05  -4.96340878e-04   1.09623706e-17   3.79527800e-18   4.33527616e-19
  1.68000000e-06   1.46873680e-05   1.46797345e-05  -4.94054573e-04   1.08981058e-17   3.81857284e-18   4.37441807e-19
  1.76000000e-06   1.47915871e-05   1.47943374e-05  -4.91785273e-04   1.08342673e-17   3.84137059e-18   4.41425463e-19
  1.84000000e-06   1.48980365e-05   1.49111141e-05  -4.89532933e-04   1.07708558e-17   3.86368018e-18   4.45478464e-19
  1.92000000e-06   1.50067046e-05   1.50300531e-05  -4.87297509e-04   1.07078716e-17   3.88551041e-18   4.49600686e-19
  2.00000000e-06   1.38406929e-05   1.39743148e-05  -4.85208986e-04   1.06436144e-17   3.91283532e-18   4.16303483e-19
  2.08000000e-06   1.39361459e-05   1.40989981e-05  -4.83014872e-04   1.05816394e-17   3.93385957e-18   4.20133544e-19
  2.16000000e-06   1.40333522e-05   1.42254984e-05  -4.80837727e-04   1.05200948e-17   3.95443516e-18   4.24022481e-19
  2.24000000e-06   1.59284777e-05   1.54500924e-05  -4.78413905e-04   1.04574638e-17   3.96546192e-18   4.76236641e-19
  2.32000000e-06   1.59327007e-05   1.55251051e-05  -4.76318980e-04   1.03976505e-17   3.98593319e-18   4.77714923e-19
  2.40000000e-06   1.59391918e-05   1.56023485e-05  -4.74240823e-04   1.03382624e-17   4.00598841e-18   4.79263622e-19
  2.48000000e-06   1.59479408e-05   1.56818121e-05  -4.72179389e-04   1.02792994e-17   4.02563565e-18   4.80882744e-19
  2.56000000e-06   1.59589377e-05   1.57634849e-05  -4.70134633e-04   1.02207614e-17   4.04488287e-18   4.82572285e-19
  2.64000000e-06   1.59721725e-05   1.58473565e-05  -4.68106509e-04   1.01626480e-17   4.06373797e-18   4.84332234e-19
  2.72000000e-06   1.45221607e-05   1.49132056e-05  -4.65965127e-04   1.00982639e-17   4.08662933e-18   4.45512642e-19
  2.80000000e-06   1.46710243e-05   1.49893109e-05  -4.63923178e-04   1.00399406e-17   4.10375712e-18   4.50093276e-19
  2.88000000e-06   1.48212418e-05   1.50670552e-05  -4.61897692e-04   9.98204440e-18   4.12050937e-18   4.54711594e-19
  2.96000000e-06   1.49728057e-05   1.51464304e-05  -4.59888621e-04   9.92457483e-18   4.13689373e-18   4.59367536e-19
  3.04000000e-06   1.51257082e-05   1.52274286e-05  -4.57895921e-04   9.86753130e-18   4.15291776e-18   4.64061040e-19
  3.12000000e-06   1.52799417e-05   1.53100417e-05  -4.55919545e-04   9.81091319e-18   4.16858892e-18   4.68792038e-19
  3.20000000e-06   1.54354989e-05   1.53942621e-05  -4.53959446e-04   9.75471983e-18   4.18391461e-18   4.73560462e-19
  3.28000000e-06   1.55923721e-05   1.54800817e-05  -4.52015580e-04   9.69895050e-18   4.19890213e-18   4.78366240e-19
  3.36000000e-06   1.57505540e-05   1.55674928e-05  -4.50087899e-04   9.64360444e-18   4.21355871e-18   4.83209297e-19
  3.44000000e-06   1.69637697e-05   1.64825076e-05  -4.47548956e-04   9.57846920e-18   4.21789863e-18   5.18398018e-19
  3.52000000e-06   1.69910260e-05   1.65284114e-05  -4.45699646e-04   9.52482411e-18   4.23279221e-18   5.20076395e-19
  3.60000000e-06   1.70203596e-05   1.65762751e-05  -4.43866169e-04   9.47159108e-18   4.24737971e-18   5.21814089e-19
  3.68000000e-06   1.70517618e-05   1.66260900e-05  -4.42048481e-04   9.41876922e-18   4.26166787e-18   5.23611081e-19
  3.76000000e-06   1.70852238e-05   1.66778475e-05  -4.40246539e-04   9.36635762e-18   4.27566336e-18   5.25467340e-19
  3.84000000e-06   1.71207369e-05   1.67315394e-05  -4.38460300e-04   9.31435530e-18   4.28937277e-18   5.27382835e-19
  3.92000000e-06   1.71582924e-05   1.67871571e-05  -4.36689719e-04   9.26276125e-18   4.30280262e-18   5.29357526e-19
  4.00000000e-06   1.63449543e-05   1.60549614e-05  -4.35331617e-04   9.21694576e-18   4.32316639e-18   5.05497002e-19
  4.08000000e-06   1.64591529e-05   1.61329229e-05  -4.33563860e-04   9.16560899e-18   4.33553471e-18   5.09274474e-19
  4.16000000e-06   1.65744981e-05   1.62120421e-05  -4.31811836e-04   9.11468216e-18   4.34764257e-18   5.13083311e-19
  4.24000000e-06   1.72824118e-05   1.68659533e-05  -4.29675685e-04   9.05795377e-18   4.35316018e-18   5.35202459e-19
  4.32000000e-06   1.72386842e-05   1.68847612e-05  -4.27973388e-04   9.00802207e-18   4.36551625e-18   5.35073331e-19
  4.40000000e-06   1.71970808e-05   1.69056101e-05  -4.26286311e-04   8.95848922e-18   4.37762449e-18   5.35007269e-19
  4.48000000e-06   1.71575937e-05   1.69284918e-05  -4.24614412e-04   8.90935402e-18   4.38949088e-18   5.35004301e-19
  4.56000000e-06   1.71202151e-05   1.69533981e-05  -4.22957650e-04   8.86061526e-18   4.40112137e-18   5.35064450e-19
  4.64000000e-06   1.70849372e-05   1.69803210e-05  -4.21315982e-04   8.81227168e-18   4.41252179e-18   5.35187732e-19
  4.72000000e-06   1.70517522e-05   1.70092524e-05  -4.19689368e-04   8.76432199e-18   4.42369794e-18   5.35374157e-19
  4.80000000e-06   1.70206524e-05   1.70401843e-05  -4.18077766e-04   8.71676489e-18   4.43465554e-18   5.35623731e-19
  4.88000000e-06   1.69916302e-05   1.70731087e-05  -4.16481137e-04   8.66959904e-18   4.44540025e-18   5.35936451e-19
  4.96000000e-06   1.44425779e-05   1.46432939e-05  -4.15186387e-04   8.61961002e-18   4.46840611e-18   4.57436899e-19
  5.04000000e-06   1.45537147e-05   1.47747992e-05  -4.13610663e-04   8.57335958e-18   4.47813063e-18   4.61636334e-19
  5.12000000e-06   1.46653844e-05   1.49068433e-05  -4.12049997e-04   8.52749698e-18   4.48766740e-18   4.65856029e-19
  5.20000000e-06   1.47775838e-05   1.50394227e-05  -4.10504350e-04   8.48202072e-18   4.49702183e-18   4.70095833e-19
  5.28000000e-06   1.48903098e-05   1.51725343e-05  -4.08973680e-04   8.43692930e-18   4.50619927e-18   4.74355596e-19
  5.36000000e-06   1.50035593e-05   1.53061746e-05  -4.07457948e-04   8.39222118e-18   4.51520501e-18   4.78635170e-19
  5.44000000e-06   1.51173293e-05   1.54403403e-05  -4.05957114e-04   8.34789482e-18   4.52404427e-18   4.82934405e-19
  5.52000000e-06   1.64024015e-05   1.66846345e-05  -4.04404488e-04   8.30668230e-18   4.52766854e-18   5.23713360e-19
  5.60000000e-06   1.63235641e-05   1.66388375e-05  -4.02974998e-04   8.26330503e-18   4.53739045e-18   5.22075794e-19
  5.68000000e-06   1.62467702e-05   1.65950430e-05  -4.01560276e-04   8.22030539e-18   4.54695903e-18   5.20495691e-19
  5.76000000e-06   1.53921951e-05   1.59187979e-05  -4.00177728e-04   8.17570716e-18   4.55943801e-18   4.95836821e-19
