     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   2.385578e+01   1.000000e-01   4.566566e+01  -3.993372e+04   5.481941e+04   3.662502e+05   0.000000e+00   0.000000e+00   0.000000e+00   3.724770e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   2.385256e+01   1.043624e-01   4.569496e+01  -4.044997e+04   5.424112e+04   3.662796e+05  -6.328008e+09  -7.251907e+09   3.750816e+08   3.724770e+05   4.586305e-26   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.384930e+01   1.086785e-01   4.572426e+01  -4.094944e+04   5.365981e+04   3.663098e+05  -6.139412e+09  -7.285071e+09   3.808550e+08   3.724770e+05   4.494115e-26   0.000000e+00   0.000000e+00
       24000   2.399900e-07   2.384601e+01   1.129479e-01   4.575357e+01  -4.143185e+04   5.307551e+04   3.663407e+05  -5.921028e+09  -7.321749e+09   3.911314e+08   3.724770e+05   4.390790e-26   0.000000e+00   0.000000e+00
       32000   3.199900e-07   2.384267e+01   1.171705e-01   4.578288e+01  -4.189685e+04   5.248844e+04   3.663723e+05  -5.704255e+09  -7.354279e+09   4.012998e+08   3.724770e+05   4.290210e-26   0.000000e+00   0.000000e+00
       40000   3.999900e-07   2.383931e+01   1.213460e-01   4.581219e+01  -4.234436e+04   5.189903e+04   3.664049e+05  -5.482004e+09  -7.379311e+09   4.116975e+08   3.724770e+05   4.185958e-26   0.000000e+00   0.000000e+00
       48000   4.799900e-07   2.383590e+01   1.254743e-01   4.584150e+01  -4.277424e+04   5.130779e+04   3.664382e+05  -5.265332e+09  -7.400803e+09   4.216240e+08   3.724770e+05   4.086954e-26   0.000000e+00   0.000000e+00
       56000   5.599900e-07   2.383246e+01   1.295552e-01   4.587082e+01  -4.318686e+04   5.071501e+04   3.664723e+05  -5.050659e+09  -7.418266e+09   4.313998e+08   3.724770e+05   3.990682e-26   0.000000e+00   0.000000e+00
       64000   6.399900e-07   2.382899e+01   1.335887e-01   4.590014e+01  -4.358238e+04   5.012097e+04   3.665072e+05  -4.796128e+09  -7.442659e+09   4.474875e+08   3.724770e+05   3.885403e-26   0.000000e+00   0.000000e+00
       72000   7.199900e-07   2.382549e+01   1.375745e-01   4.592946e+01  -4.395687e+04   4.952529e+04   3.665435e+05  -4.566507e+09  -7.448646e+09   4.587936e+08   3.724770e+05   3.784039e-26   0.000000e+00   0.000000e+00
       80000   7.999900e-07   2.382196e+01   1.415127e-01   4.595878e+01  -4.431308e+04   4.892929e+04   3.665806e+05  -4.339043e+09  -7.450702e+09   4.699703e+08   3.724770e+05   3.685926e-26   0.000000e+00   0.000000e+00
       88000   8.799900e-07   2.381840e+01   1.454032e-01   4.598811e+01  -4.465117e+04   4.833328e+04   3.666187e+05  -4.113785e+09  -7.448923e+09   4.810074e+08   3.724770e+05   3.591007e-26   0.000000e+00   0.000000e+00
       96000   9.599900e-07   2.381481e+01   1.492461e-01   4.601744e+01  -4.497164e+04   4.773829e+04   3.666575e+05  -3.897905e+09  -7.426162e+09   4.887879e+08   3.724770e+05   3.489142e-26   0.000000e+00   0.000000e+00
      104000   1.039990e-06   2.381120e+01   1.530414e-01   4.604678e+01  -4.527474e+04   4.714482e+04   3.666969e+05  -3.679893e+09  -7.409886e+09   4.983195e+08   3.724770e+05   3.396001e-26   0.000000e+00   0.000000e+00
      112000   1.119990e-06   2.380757e+01   1.567893e-01   4.607611e+01  -4.556049e+04   4.655280e+04   3.667372e+05  -3.464393e+09  -7.390066e+09   5.076918e+08   3.724770e+05   3.305857e-26   0.000000e+00   0.000000e+00
      120000   1.199990e-06   2.380392e+01   1.604899e-01   4.610545e+01  -4.582909e+04   4.596220e+04   3.667782e+05  -3.251677e+09  -7.388838e+09   5.196233e+08   3.724770e+05   3.234940e-26   0.000000e+00   0.000000e+00
      128000   1.279990e-06   2.380024e+01   1.641432e-01   4.613480e+01  -4.608123e+04   4.537136e+04   3.668202e+05  -3.052178e+09  -7.381745e+09   5.296119e+08   3.724770e+05   3.168108e-26   0.000000e+00   0.000000e+00
      136000   1.359990e-06   2.379654e+01   1.677494e-01   4.616415e+01  -4.631592e+04   4.478428e+04   3.668628e+05  -2.828565e+09  -7.322987e+09   5.368429e+08   3.724770e+05   3.060771e-26   0.000000e+00   0.000000e+00
      144000   1.439990e-06   2.379283e+01   1.713088e-01   4.619350e+01  -4.653395e+04   4.419959e+04   3.669061e+05  -2.622664e+09  -7.293574e+09   5.459999e+08   3.724770e+05   2.984522e-26   0.000000e+00   0.000000e+00
      152000   1.519990e-06   2.378910e+01   1.748213e-01   4.622285e+01  -4.673911e+04   4.361205e+04   3.669503e+05  -2.475155e+09  -7.353912e+09   5.587493e+08   3.724770e+05   2.991733e-26   0.000000e+00   0.000000e+00
      160000   1.599990e-06   2.378535e+01   1.782867e-01   4.625221e+01  -4.692903e+04   4.302440e+04   3.669954e+05  -2.273141e+09  -7.336831e+09   5.694540e+08   3.724770e+05   2.932506e-26   0.000000e+00   0.000000e+00
      168000   1.679990e-06   2.378159e+01   1.817052e-01   4.628157e+01  -4.710288e+04   4.243824e+04   3.670414e+05  -2.073453e+09  -7.316858e+09   5.799061e+08   3.724770e+05   2.875724e-26   0.000000e+00   0.000000e+00
      176000   1.759990e-06   2.377781e+01   1.850769e-01   4.631094e+01  -4.725903e+04   4.185490e+04   3.670883e+05  -1.813695e+09  -7.254657e+09   5.936720e+08   3.724770e+05   2.781802e-26   0.000000e+00   0.000000e+00
      184000   1.839990e-06   2.377403e+01   1.884021e-01   4.634030e+01  -4.739599e+04   4.127594e+04   3.671362e+05  -1.610898e+09  -7.218844e+09   6.036316e+08   3.724770e+05   2.722434e-26   0.000000e+00   0.000000e+00
      192000   1.919990e-06   2.377023e+01   1.916811e-01   4.636968e+01  -4.751684e+04   4.069996e+04   3.671849e+05  -1.410819e+09  -7.180290e+09   6.133160e+08   3.724770e+05   2.665686e-26   0.000000e+00   0.000000e+00
      200000   1.999990e-06   2.376643e+01   1.949142e-01   4.639905e+01  -4.762179e+04   4.012716e+04   3.672343e+05  -1.213472e+09  -7.139094e+09   6.227206e+08   3.724770e+05   2.611497e-26   0.000000e+00   0.000000e+00
      208000   2.079990e-06   2.376261e+01   1.981016e-01   4.642843e+01  -4.771415e+04   3.955803e+04   3.672841e+05  -1.065194e+09  -7.094082e+09   6.256835e+08   3.724770e+05   2.563305e-26   0.000000e+00   0.000000e+00
      216000   2.159990e-06   2.375879e+01   2.012435e-01   4.645782e+01  -4.779328e+04   3.899100e+04   3.673344e+05  -9.244960e+08  -7.090383e+09   6.323310e+08   3.724770e+05   2.547284e-26   0.000000e+00   0.000000e+00
