       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.81668603e-06  -7.01950371e-05  -4.02267920e-03   6.81434825e-17  -9.54670414e-19   6.43729979e-20
  8.00000000e-08   2.33261915e-06  -6.53102855e-05  -4.02051169e-03   6.80228977e-17   1.13476229e-18   2.10321150e-20
  1.60000000e-07   2.21253741e-06  -6.57628704e-05  -4.01711202e-03   6.79067820e-17   3.22415690e-18  -1.53800831e-20
  2.40000000e-07   2.13966170e-06  -6.28565572e-05  -4.01582154e-03   6.77052996e-17   5.30870622e-18  -4.70191611e-20
  3.20000000e-07   2.06713970e-06  -5.99615454e-05  -4.01451570e-03   6.74398226e-17   7.38470829e-18  -7.55734959e-20
  4.00000000e-07   1.99505603e-06  -5.70806428e-05  -4.01319298e-03   6.71107340e-17   9.45018183e-18  -1.01049907e-19
  4.80000000e-07   1.92349474e-06  -5.42166391e-05  -4.01185183e-03   6.67184786e-17   1.15031579e-17  -1.23466653e-19
  5.60000000e-07   1.85253929e-06  -5.13723034e-05  -4.01049073e-03   6.62635628e-17   1.35416821e-17  -1.42853228e-19
  6.40000000e-07   1.78227243e-06  -4.85503812e-05  -4.00910818e-03   6.57465542e-17   1.55638161e-17  -1.59250114e-19
  7.20000000e-07   1.71277613e-06  -4.57535921e-05  -4.00770269e-03   6.51680814e-17   1.75676405e-17  -1.72708501e-19
  8.00000000e-07   1.82108010e-06  -4.18000057e-05  -4.00847402e-03   6.45439152e-17   1.95650999e-17  -1.74700308e-19
  8.80000000e-07   1.74334622e-06  -3.90245294e-05  -4.00704814e-03   6.38436999e-17   2.15281540e-17  -1.81885613e-19
  9.60000000e-07   1.66807668e-06  -3.62738122e-05  -4.00559951e-03   6.30841051e-17   2.34673068e-17  -1.86244170e-19
