       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.57421359e-04   1.11600386e-04  -8.78741700e-04   2.87052779e-18  -3.09185350e-18   1.21571948e-19
  8.00000000e-08   1.55640848e-04   1.10490553e-04  -8.69965997e-04   2.86226516e-18  -3.03681739e-18   1.26379359e-19
  1.60000000e-07   1.56122672e-04   1.10788026e-04  -8.60652558e-04   2.88648574e-18  -3.03590474e-18   1.32810820e-19
  2.40000000e-07   1.56612913e-04   1.11091534e-04  -8.51338866e-04   2.91040468e-18  -3.03543556e-18   1.39305003e-19
  3.20000000e-07   1.57111643e-04   1.11401127e-04  -8.42024942e-04   2.93402611e-18  -3.03541842e-18   1.45863409e-19
  4.00000000e-07   1.57618933e-04   1.11716857e-04  -8.32710810e-04   2.95735402e-18  -3.03586179e-18   1.52487571e-19
  4.80000000e-07   1.58134852e-04   1.12038772e-04  -8.23396492e-04   2.98039236e-18  -3.03677396e-18   1.59179058e-19
  5.60000000e-07   1.58659467e-04   1.12366921e-04  -8.14082012e-04   3.00314493e-18  -3.03816312e-18   1.65939473e-19
  6.40000000e-07   1.59192848e-04   1.12701353e-04  -8.04767392e-04   3.02561547e-18  -3.04003729e-18   1.72770453e-19
  7.20000000e-07   1.57858241e-04   1.11310394e-04  -7.94411020e-04   3.00642386e-18  -2.99908600e-18   1.77187039e-19
  8.00000000e-07   1.58617670e-04   1.11765570e-04  -7.85189555e-04   3.03067242e-18  -3.00705386e-18   1.84201520e-19
  8.80000000e-07   1.59385974e-04   1.12227068e-04  -7.75968099e-04   3.05468721e-18  -3.01550352e-18   1.91313510e-19
  9.60000000e-07   1.60163223e-04   1.12694936e-04  -7.66746676e-04   3.07847032e-18  -3.02444279e-18   1.98524948e-19
  1.04000000e-06   1.60949486e-04   1.13169223e-04  -7.57525306e-04   3.10202374e-18  -3.03387940e-18   2.05837815e-19
  1.12000000e-06   1.61744831e-04   1.13649977e-04  -7.48304011e-04   3.12534934e-18  -3.04382094e-18   2.13254130e-19
  1.20000000e-06   1.62549324e-04   1.14137247e-04  -7.39082813e-04   3.14844891e-18  -3.05427492e-18   2.20775953e-19
  1.28000000e-06   1.63363034e-04   1.14631079e-04  -7.29861734e-04   3.17132408e-18  -3.06524874e-18   2.28405386e-19
  1.36000000e-06   1.64186024e-04   1.15131520e-04  -7.20640796e-04   3.19397639e-18  -3.07674972e-18   2.36144573e-19
  1.44000000e-06   1.68767240e-04   1.17955998e-04  -7.11748343e-04   3.27157850e-18  -3.17663994e-18   2.49289709e-19
  1.52000000e-06   1.68982362e-04   1.18139272e-04  -7.02296258e-04   3.28625791e-18  -3.17441058e-18   2.56725088e-19
  1.60000000e-06   1.69207213e-04   1.18329615e-04  -6.92844475e-04   3.30062656e-18  -3.17279768e-18   2.64206329e-19
  1.68000000e-06   1.69441840e-04   1.18527060e-04  -6.83393021e-04   3.31468879e-18  -3.17180686e-18   2.71735328e-19
  1.76000000e-06   1.69686286e-04   1.18731638e-04  -6.73941920e-04   3.32844878e-18  -3.17144361e-18   2.79314005e-19
  1.84000000e-06   1.69940595e-04   1.18943380e-04  -6.64491199e-04   3.34191051e-18  -3.17171329e-18   2.86944303e-19
  1.92000000e-06   1.70204810e-04   1.19162316e-04  -6.55040882e-04   3.35507782e-18  -3.17262108e-18   2.94628188e-19
  2.00000000e-06   1.70478971e-04   1.19388475e-04  -6.45590995e-04   3.36795436e-18  -3.17417207e-18   3.02367651e-19
  2.08000000e-06   1.68043347e-04   1.18025003e-04  -6.35433405e-04   3.34225700e-18  -3.11323673e-18   3.05624910e-19
  2.16000000e-06   1.68535675e-04   1.18466664e-04  -6.26227483e-04   3.35921732e-18  -3.12063082e-18   3.13715449e-19
  2.24000000e-06   1.69037772e-04   1.18915454e-04  -6.17022076e-04   3.37593325e-18  -3.12863464e-18   3.21896461e-19
  2.32000000e-06   1.69549687e-04   1.19371411e-04  -6.07817211e-04   3.39240668e-18  -3.13725371e-18   3.30170133e-19
  2.40000000e-06   1.70071469e-04   1.19834567e-04  -5.98612911e-04   3.40863935e-18  -3.14649340e-18   3.38538683e-19
  2.48000000e-06   1.70603165e-04   1.20304958e-04  -5.89409200e-04   3.42463282e-18  -3.15635899e-18   3.47004359e-19
  2.56000000e-06   1.71144822e-04   1.20782618e-04  -5.80206104e-04   3.44038850e-18  -3.16685567e-18   3.55569439e-19
  2.64000000e-06   1.71696486e-04   1.21267579e-04  -5.71003648e-04   3.45590760e-18  -3.17798852e-18   3.64236235e-19
  2.72000000e-06   1.72258203e-04   1.21759875e-04  -5.61801855e-04   3.47119119e-18  -3.18976251e-18   3.73007090e-19
  2.80000000e-06   1.70753691e-04   1.21295463e-04  -5.49519206e-04   3.46004370e-18  -3.15820098e-18   3.78039163e-19
  2.88000000e-06   1.71457091e-04   1.21808504e-04  -5.40467789e-04   3.47492325e-18  -3.17409398e-18   3.87013983e-19
  2.96000000e-06   1.72170597e-04   1.22328814e-04  -5.31417040e-04   3.48958997e-18  -3.19062857e-18   3.96108828e-19
  3.04000000e-06   1.72894250e-04   1.22856421e-04  -5.22366981e-04   3.50404358e-18  -3.20780916e-18   4.05326215e-19
  3.12000000e-06   1.73628093e-04   1.23391358e-04  -5.13317638e-04   3.51828361e-18  -3.22564012e-18   4.14668696e-19
  3.20000000e-06   1.74372166e-04   1.23933653e-04  -5.04269037e-04   3.53230942e-18  -3.24412571e-18   4.24138858e-19
  3.28000000e-06   1.75126511e-04   1.24483336e-04  -4.95221201e-04   3.54612020e-18  -3.26327009e-18   4.33739323e-19
  3.36000000e-06   1.75891167e-04   1.25040436e-04  -4.86174156e-04   3.55971494e-18  -3.28307737e-18   4.43472748e-19
  3.44000000e-06   1.81475056e-04   1.28786892e-04  -4.76573258e-04   3.64723648e-18  -3.41761189e-18   4.65277532e-19
  3.52000000e-06   1.81860450e-04   1.29113102e-04  -4.67209823e-04   3.65454921e-18  -3.42965475e-18   4.74743012e-19
  3.60000000e-06   1.82256682e-04   1.29447115e-04  -4.57847291e-04   3.66158705e-18  -3.44243345e-18   4.84300408e-19
  3.68000000e-06   1.82663774e-04   1.29788944e-04  -4.48485689e-04   3.66835008e-18  -3.45595053e-18   4.93952217e-19
  3.76000000e-06   1.83081746e-04   1.30138606e-04  -4.39125045e-04   3.67483815e-18  -3.47020837e-18   5.03700954e-19
  3.84000000e-06   1.83510616e-04   1.30496113e-04  -4.29765387e-04   3.68105088e-18  -3.48520928e-18   5.13549155e-19
  3.92000000e-06   1.83950402e-04   1.30861479e-04  -4.20406742e-04   3.68698768e-18  -3.50095541e-18   5.23499374e-19
  4.00000000e-06   1.84401122e-04   1.31234715e-04  -4.11049138e-04   3.69264772e-18  -3.51744883e-18   5.33554188e-19
  4.08000000e-06   1.84862792e-04   1.31615834e-04  -4.01692604e-04   3.69802995e-18  -3.53469149e-18   5.43716190e-19
  4.16000000e-06   1.84220251e-04   1.30775789e-04  -3.92692201e-04   3.67476968e-18  -3.52582885e-18   5.49728105e-19
  4.24000000e-06   1.85188555e-04   1.31443835e-04  -3.83405390e-04   3.68602109e-18  -3.55588827e-18   5.61310126e-19
  4.32000000e-06   1.86167665e-04   1.32119562e-04  -3.74119935e-04   3.69702071e-18  -3.58666556e-18   5.73070321e-19
  4.40000000e-06   1.87157610e-04   1.32802992e-04  -3.64835867e-04   3.70776427e-18  -3.61816364e-18   5.85011955e-19
  4.48000000e-06   1.88158420e-04   1.33494147e-04  -3.55553218e-04   3.71824728e-18  -3.65038535e-18   5.97138331e-19
  4.56000000e-06   1.89170122e-04   1.34193046e-04  -3.46272023e-04   3.72846504e-18  -3.68333344e-18   6.09452789e-19
  4.64000000e-06   1.90192743e-04   1.34899711e-04  -3.36992315e-04   3.73841261e-18  -3.71701051e-18   6.21958708e-19
  4.72000000e-06   1.91226310e-04   1.35614160e-04  -3.27714127e-04   3.74808486e-18  -3.75141910e-18   6.34659508e-19
  4.80000000e-06   1.90056366e-04   1.35136079e-04  -3.18270982e-04   3.72903725e-18  -3.73502003e-18   6.40935925e-19
  4.88000000e-06   1.91271990e-04   1.35860579e-04  -3.08835665e-04   3.73761600e-18  -3.77511260e-18   6.54109252e-19
  4.96000000e-06   1.92498571e-04   1.36592810e-04  -2.99402102e-04   3.74590786e-18  -3.81594673e-18   6.67500397e-19
  5.04000000e-06   1.93736131e-04   1.37332788e-04  -2.89970330e-04   3.75390574e-18  -3.85752432e-18   6.81113143e-19
  5.12000000e-06   1.94984692e-04   1.38080530e-04  -2.80540387e-04   3.76160233e-18  -3.89984717e-18   6.94951312e-19
  5.20000000e-06   1.96244276e-04   1.38836050e-04  -2.71112312e-04   3.76899008e-18  -3.94291694e-18   7.09018771e-19
  5.28000000e-06   1.97514903e-04   1.39599363e-04  -2.61686144e-04   3.77606122e-18  -3.98673517e-18   7.23319426e-19
  5.36000000e-06   1.98796591e-04   1.40370484e-04  -2.52261922e-04   3.78280772e-18  -4.03130329e-18   7.37857224e-19
  5.44000000e-06   2.00089358e-04   1.41149426e-04  -2.42839687e-04   3.78922133e-18  -4.07662257e-18   7.52636152e-19
  5.52000000e-06   2.04516923e-04   1.43819174e-04  -2.33921076e-04   3.84042785e-18  -4.19446623e-18   7.78843105e-19
  5.60000000e-06   2.05168131e-04   1.44352573e-04  -2.24462291e-04   3.84005650e-18  -4.22574816e-18   7.92380742e-19
  5.68000000e-06   2.05830662e-04   1.44894129e-04  -2.15005802e-04   3.83930106e-18  -4.25781726e-18   8.06085951e-19
  5.76000000e-06   2.06504510e-04   1.45443840e-04  -2.05551646e-04   3.83815562e-18  -4.29067290e-18   8.19961826e-19
  5.84000000e-06   2.07189669e-04   1.46001702e-04  -1.96099865e-04   3.83661401e-18  -4.32431430e-18   8.34011476e-19
  5.92000000e-06   2.07886131e-04   1.46567711e-04  -1.86650498e-04   3.83466983e-18  -4.35874053e-18   8.48238019e-19
  6.00000000e-06   2.08593886e-04   1.47141862e-04  -1.77203585e-04   3.83231641e-18  -4.39395050e-18   8.62644586e-19
  6.08000000e-06   2.09312925e-04   1.47724148e-04  -1.67759168e-04   3.82954683e-18  -4.42994295e-18   8.77234317e-19
  6.16000000e-06   2.10043235e-04   1.48314563e-04  -1.58317287e-04   3.82635393e-18  -4.46671645e-18   8.92010360e-19
  6.24000000e-06   2.09212810e-04   1.47964709e-04  -1.49241297e-04   3.80140850e-18  -4.46660045e-18   9.00582630e-19
  6.32000000e-06   2.10199201e-04   1.48725435e-04  -1.40165751e-04   3.80178674e-18  -4.50939219e-18   9.16566432e-19
  6.40000000e-06   2.11196647e-04   1.49494255e-04  -1.31092887e-04   3.80175031e-18  -4.55292296e-18   9.32782042e-19
  6.48000000e-06   2.12205144e-04   1.50271170e-04  -1.22022750e-04   3.80129055e-18  -4.59719177e-18   9.49233020e-19
  6.56000000e-06   2.13224687e-04   1.51056177e-04  -1.12955385e-04   3.80039858e-18  -4.64219745e-18   9.65922945e-19
  6.64000000e-06   2.14255271e-04   1.51849276e-04  -1.03890838e-04   3.79906528e-18  -4.68793866e-18   9.82855410e-19
  6.72000000e-06   2.15296888e-04   1.52650462e-04  -9.48291555e-05   3.79728131e-18  -4.73441387e-18   1.00003402e-18
  6.80000000e-06   2.16349528e-04   1.53459732e-04  -8.57703853e-05   3.79503709e-18  -4.78162140e-18   1.01746240e-18
