       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.80739619e-04   1.16773633e-04  -1.62483388e-03  -2.34456968e-18   1.25092057e-17   6.38212178e-19
  8.00000000e-08   1.85213985e-04   1.19772390e-04  -1.61219819e-03  -2.36542039e-18   1.22118454e-17   6.35488228e-19
  1.60000000e-07   1.89681777e-04   1.22766223e-04  -1.59957135e-03  -2.38043918e-18   1.19150495e-17   6.32194175e-19
  2.40000000e-07   1.94142907e-04   1.25755094e-04  -1.58695317e-03  -2.38972168e-18   1.16188922e-17   6.28365971e-19
  3.20000000e-07   1.98597311e-04   1.28738976e-04  -1.57434346e-03  -2.39336362e-18   1.13234440e-17   6.24039818e-19
  4.00000000e-07   2.03044941e-04   1.31717855e-04  -1.56174204e-03  -2.39146072e-18   1.10287713e-17   6.19252139e-19
  4.80000000e-07   2.07485770e-04   1.34691729e-04  -1.54914873e-03  -2.38410864e-18   1.07349368e-17   6.14039542e-19
  5.60000000e-07   2.11404975e-04   1.38343954e-04  -1.53598388e-03  -2.34912263e-18   1.04508751e-17   6.17974699e-19
  6.40000000e-07   2.16557437e-04   1.41694262e-04  -1.52328961e-03  -2.31932604e-18   1.01368094e-17   6.13186369e-19
  7.20000000e-07   2.21702489e-04   1.45039619e-04  -1.51060287e-03  -2.28410103e-18   9.82391198e-18   6.08012591e-19
  8.00000000e-07   2.26840236e-04   1.48380094e-04  -1.49792348e-03  -2.24355069e-18   9.51222841e-18   6.02499256e-19
  8.80000000e-07   2.31970800e-04   1.51715771e-04  -1.48525125e-03  -2.19777763e-18   9.20180037e-18   5.96692315e-19
  9.60000000e-07   2.37094321e-04   1.55046744e-04  -1.47258599e-03  -2.14688397e-18   8.89266589e-18   5.90637766e-19
  1.04000000e-06   2.42210957e-04   1.58373119e-04  -1.45992751e-03  -2.09097128e-18   8.58485945e-18   5.84381629e-19
  1.12000000e-06   2.46864876e-04   1.59789016e-04  -1.44567041e-03  -2.07820359e-18   8.27419148e-18   5.59663836e-19
  1.20000000e-06   2.51835572e-04   1.62964671e-04  -1.43291463e-03  -2.01600555e-18   7.97126375e-18   5.52253741e-19
  1.28000000e-06   2.56799605e-04   1.66135773e-04  -1.42016453e-03  -1.94910789e-18   7.66972148e-18   5.44785450e-19
  1.36000000e-06   2.61757194e-04   1.69302474e-04  -1.40741994e-03  -1.87760941e-18   7.36958644e-18   5.37303350e-19
  1.44000000e-06   2.66708576e-04   1.72464935e-04  -1.39468069e-03  -1.80160822e-18   7.07087720e-18   5.29851757e-19
