     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.936068e+01   5.542999e+00  -8.341976e+03   1.232618e+05  -8.045276e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   9.901176e-02   1.937051e+01   5.536551e+00  -1.635232e+04   1.222668e+05  -8.074120e+04  -9.965519e+10  -1.571255e+10  -3.611942e+09   1.474304e+05   7.892734e-25   0.000000e+00   0.000000e+00
       16000   1.599900e-07   9.738595e-02   1.938023e+01   5.530080e+00  -2.427551e+04   1.207501e+05  -8.102994e+04  -9.835467e+10  -2.218930e+10  -3.601768e+09   1.474304e+05   7.883359e-25   0.000000e+00   0.000000e+00
       24000   2.399900e-07   9.513090e-02   1.938981e+01   5.523587e+00  -3.207796e+04   1.187195e+05  -8.131675e+04  -9.663810e+10  -2.855199e+10  -3.564189e+09   1.474305e+05   7.873963e-25   0.000000e+00   0.000000e+00
       32000   3.199900e-07   9.225758e-02   1.939921e+01   5.517070e+00  -3.972673e+04   1.161854e+05  -8.159949e+04  -9.451430e+10  -3.477402e+10  -3.499928e+09   1.474305e+05   7.864356e-25   0.000000e+00   0.000000e+00
       40000   3.999900e-07   8.877952e-02   1.940839e+01   5.510531e+00  -4.719134e+04   1.131600e+05  -8.187517e+04  -9.201615e+10  -4.083140e+10  -3.398081e+09   1.474305e+05   7.857612e-25   0.000000e+00   0.000000e+00
       48000   4.799900e-07   8.471276e-02   1.941730e+01   5.503970e+00  -5.443885e+04   1.096575e+05  -8.214263e+04  -8.910908e+10  -4.669739e+10  -3.284812e+09   1.474305e+05   7.846882e-25   0.000000e+00   0.000000e+00
       56000   5.599900e-07   8.007592e-02   1.942592e+01   5.497388e+00  -6.143798e+04   1.056949e+05  -8.239978e+04  -8.580365e+10  -5.232131e+10  -3.138304e+09   1.474306e+05   7.829670e-25   0.000000e+00   0.000000e+00
       64000   6.399900e-07   7.489009e-02   1.943420e+01   5.490786e+00  -6.815931e+04   1.012913e+05  -8.264481e+04  -8.217203e+10  -5.772790e+10  -2.984396e+09   1.474306e+05   7.817299e-25   0.000000e+00   0.000000e+00
       72000   7.199900e-07   6.917854e-02   1.944212e+01   5.484165e+00  -7.457644e+04   9.646540e+04  -8.287683e+04  -7.820184e+10  -6.287300e+10  -2.813274e+09   1.474306e+05   7.803979e-25   0.000000e+00   0.000000e+00
       80000   7.999900e-07   6.296667e-02   1.944963e+01   5.477526e+00  -8.066301e+04   9.123908e+04  -8.309455e+04  -7.391120e+10  -6.773565e+10  -2.627600e+09   1.474306e+05   7.789601e-25   0.000000e+00   0.000000e+00
       88000   8.799900e-07   5.628194e-02   1.945670e+01   5.470871e+00  -8.639416e+04   8.563571e+04  -8.329693e+04  -6.931953e+10  -7.229615e+10  -2.430226e+09   1.474307e+05   7.774075e-25   0.000000e+00   0.000000e+00
       96000   9.599900e-07   4.915371e-02   1.946332e+01   5.464199e+00  -9.174661e+04   7.968020e+04  -8.348315e+04  -6.444749e+10  -7.653617e+10  -2.224148e+09   1.474307e+05   7.757330e-25   0.000000e+00   0.000000e+00
      104000   1.039990e-06   4.161315e-02   1.946945e+01   5.457514e+00  -9.669881e+04   7.339888e+04  -8.365264e+04  -5.931688e+10  -8.043882e+10  -2.012455e+09   1.474307e+05   7.739316e-25   0.000000e+00   0.000000e+00
      112000   1.119990e-06   3.369310e-02   1.947506e+01   5.450815e+00  -1.012310e+05   6.681936e+04  -8.380507e+04  -5.395056e+10  -8.398873e+10  -1.798279e+09   1.474308e+05   7.720000e-25   0.000000e+00   0.000000e+00
      120000   1.199990e-06   2.542788e-02   1.948013e+01   5.444105e+00  -1.053252e+05   5.997042e+04  -8.394038e+04  -4.837231e+10  -8.717209e+10  -1.584744e+09   1.474308e+05   7.699372e-25   0.000000e+00   0.000000e+00
      128000   1.279990e-06   1.685318e-02   1.948464e+01   5.437385e+00  -1.089655e+05   5.288189e+04  -8.405873e+04  -4.260676e+10  -8.997675e+10  -1.374913e+09   1.474308e+05   7.677440e-25   0.000000e+00   0.000000e+00
      136000   1.359990e-06   8.005879e-03   1.948858e+01   5.430657e+00  -1.121379e+05   4.558450e+04  -8.416054e+04  -3.667929e+10  -9.239226e+10  -1.171741e+09   1.474308e+05   7.654232e-25   0.000000e+00   0.000000e+00
