     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.369946e+01   2.092704e+00   5.391391e+04   3.979830e+04  -1.313206e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.042898e-01   1.370268e+01   2.082198e+00   5.332983e+04   4.052678e+04  -1.313363e+05  -7.345087e+09   8.987880e+09  -2.091098e+08   1.474304e+05   1.043808e-26   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.085326e-01   1.370595e+01   2.071690e+00   5.273888e+04   4.123634e+04  -1.313541e+05  -7.427593e+09   8.751072e+09  -2.349539e+08   1.474304e+05   1.020803e-26   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.127278e-01   1.370927e+01   2.061181e+00   5.214155e+04   4.192696e+04  -1.313739e+05  -7.504942e+09   8.514642e+09  -2.612963e+08   1.474304e+05   9.982341e-27   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.168751e-01   1.371266e+01   2.050670e+00   5.153823e+04   4.259869e+04  -1.313959e+05  -7.577199e+09   8.278698e+09  -2.880987e+08   1.474304e+05   9.761014e-27   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.209738e-01   1.371609e+01   2.040158e+00   5.092933e+04   4.325157e+04  -1.314200e+05  -7.644431e+09   8.043345e+09  -3.153227e+08   1.474304e+05   9.544034e-27   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.250236e-01   1.371958e+01   2.029643e+00   5.031525e+04   4.388564e+04  -1.314463e+05  -7.706706e+09   7.808683e+09  -3.429306e+08   1.474304e+05   9.331387e-27   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.290241e-01   1.372311e+01   2.019126e+00   4.969639e+04   4.450097e+04  -1.314749e+05  -7.764093e+09   7.574812e+09  -3.708846e+08   1.474304e+05   9.123055e-27   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.329749e-01   1.372669e+01   2.008607e+00   4.907312e+04   4.509763e+04  -1.315057e+05  -7.816662e+09   7.341828e+09  -3.991473e+08   1.474304e+05   8.919018e-27   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.368757e-01   1.373033e+01   1.998085e+00   4.844577e+04   4.567587e+04  -1.315387e+05  -7.870022e+09   7.122502e+09  -4.253034e+08   1.474304e+05   8.739819e-27   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.407262e-01   1.373400e+01   1.987561e+00   4.781438e+04   4.623644e+04  -1.315739e+05  -7.913783e+09   6.891756e+09  -4.540683e+08   1.474304e+05   8.544828e-27   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.445259e-01   1.373772e+01   1.977033e+00   4.717968e+04   4.677858e+04  -1.316114e+05  -7.952943e+09   6.662147e+09  -4.830330e+08   1.474304e+05   8.354027e-27   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.482748e-01   1.374149e+01   1.966503e+00   4.654203e+04   4.730241e+04  -1.316512e+05  -7.987575e+09   6.433759e+09  -5.121620e+08   1.474304e+05   8.167386e-27   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.519726e-01   1.374529e+01   1.955969e+00   4.590179e+04   4.780802e+04  -1.316933e+05  -8.017753e+09   6.206674e+09  -5.414205e+08   1.474304e+05   7.984871e-27   0.000000e+00   0.000000e+00
      112000   1.119990e-06   1.556190e-01   1.374914e+01   1.945432e+00   4.525931e+04   4.829551e+04  -1.317378e+05  -8.043551e+09   5.980970e+09  -5.707742e+08   1.474304e+05   7.806446e-27   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.592140e-01   1.375302e+01   1.934891e+00   4.461494e+04   4.876501e+04  -1.317847e+05  -8.065043e+09   5.756722e+09  -6.001896e+08   1.474304e+05   7.632073e-27   0.000000e+00   0.000000e+00
      128000   1.279990e-06   1.627574e-01   1.375694e+01   1.924346e+00   4.396901e+04   4.921663e+04  -1.318339e+05  -8.082306e+09   5.534003e+09  -6.296336e+08   1.474304e+05   7.461712e-27   0.000000e+00   0.000000e+00
      136000   1.359990e-06   1.662490e-01   1.376089e+01   1.913797e+00   4.332188e+04   4.965049e+04  -1.318854e+05  -8.095414e+09   5.312884e+09  -6.590739e+08   1.474304e+05   7.295320e-27   0.000000e+00   0.000000e+00
      144000   1.439990e-06   1.696889e-01   1.376488e+01   1.903244e+00   4.267386e+04   5.006673e+04  -1.319393e+05  -8.104446e+09   5.093432e+09  -6.884789e+08   1.474304e+05   7.132854e-27   0.000000e+00   0.000000e+00
      152000   1.519990e-06   1.730769e-01   1.376890e+01   1.892687e+00   4.202600e+04   5.046587e+04  -1.319952e+05  -8.096658e+09   4.882783e+09  -7.110650e+08   1.474304e+05   6.962777e-27   0.000000e+00   0.000000e+00
      160000   1.599990e-06   1.764130e-01   1.377296e+01   1.882125e+00   4.137817e+04   5.084785e+04  -1.320532e+05  -8.098524e+09   4.667224e+09  -7.404939e+08   1.474304e+05   6.808991e-27   0.000000e+00   0.000000e+00
      168000   1.679990e-06   1.796974e-01   1.377704e+01   1.871559e+00   4.073034e+04   5.121267e+04  -1.321137e+05  -8.096551e+09   4.453502e+09  -7.697949e+08   1.474304e+05   6.658976e-27   0.000000e+00   0.000000e+00
