     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.339682e+01   1.054353e+01   1.720957e+06   4.253379e+05  -8.100429e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.774589e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   2.370275e-01   1.343335e+01   1.053707e+01   1.704347e+06   4.877258e+05  -8.057342e+04  -2.219887e+11   7.767823e+11   6.262048e+09   1.774589e+06   1.831125e-19   0.000000e+00   0.000000e+00
       16000   1.599900e-07   3.726342e-01   1.347485e+01   1.053064e+01   1.685439e+06   5.495987e+05  -8.001967e+04  -2.506814e+11   7.698595e+11   7.486618e+09   1.774589e+06   1.839182e-19   0.000000e+00   0.000000e+00
       24000   2.399900e-07   5.066364e-01   1.352127e+01   1.052427e+01   1.664233e+06   6.108931e+05  -7.940793e+04  -2.794376e+11   7.622718e+11   7.690372e+09   1.774589e+06   1.849343e-19   0.000000e+00   0.000000e+00
       32000   3.199900e-07   6.388502e-01   1.357257e+01   1.051794e+01   1.640729e+06   6.715385e+05  -7.880982e+04  -3.081430e+11   7.537163e+11   7.150602e+09   1.774589e+06   1.860253e-19   0.000000e+00   0.000000e+00
       40000   3.999900e-07   7.690919e-01   1.362870e+01   1.051165e+01   1.614931e+06   7.314618e+05  -7.828678e+04  -3.367889e+11   7.441952e+11   5.782524e+09   1.774590e+06   1.872022e-19   0.000000e+00   0.000000e+00
       48000   4.799900e-07   8.971782e-01   1.368959e+01   1.050541e+01   1.586845e+06   7.905843e+05  -7.790749e+04  -3.653706e+11   7.337248e+11   3.570005e+09   1.774590e+06   1.884854e-19   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.022926e+00   1.375517e+01   1.049918e+01   1.556480e+06   8.488203e+05  -7.774246e+04  -3.937990e+11   7.221602e+11   4.785719e+08   1.774590e+06   1.898131e-19   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.146154e+00   1.382537e+01   1.049296e+01   1.523839e+06   9.061028e+05  -7.785550e+04  -4.221620e+11   7.096805e+11  -3.473959e+09   1.774590e+06   1.912961e-19   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.266680e+00   1.390012e+01   1.048672e+01   1.488936e+06   9.623442e+05  -7.832397e+04  -4.504763e+11   6.963059e+11  -8.312914e+09   1.774590e+06   1.929684e-19   0.000000e+00   0.000000e+00
