       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.42527872e-04   1.05179676e-04  -1.41642294e-03   9.09533938e-16   1.71240137e-15   2.18680275e-16
  8.00000000e-08   2.55730923e-04   1.91365777e-04  -1.15515658e-03   1.12467585e-15   8.87852332e-16   3.96066604e-16
  1.60000000e-07   3.67808125e-04   2.72392305e-04  -8.88100988e-04   1.32339231e-15   5.74782016e-17   5.65713890e-16
  2.40000000e-07   4.74567416e-04   3.58611890e-04  -6.22821754e-04   1.54404980e-15  -7.51694263e-16   7.43694677e-16
  3.20000000e-07   5.92181564e-04   4.42567022e-04  -3.53998051e-04   1.75480264e-15  -1.60794593e-15   9.25253490e-16
  4.00000000e-07   6.99415285e-04   5.26687681e-04  -8.35065344e-05   1.96268761e-15  -2.43073748e-15   1.10762870e-15
