       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -7.76123552e-03  -4.23870340e-03  -4.58171571e-02   6.43971005e-15  -1.56182827e-14   3.54041213e-16
  8.00000000e-08  -5.98961023e-03  -3.28578274e-03  -3.98837878e-02   6.72371739e-15  -1.11960779e-14  -8.73680023e-17
  1.60000000e-07  -4.24614212e-03  -2.31540026e-03  -3.56896780e-02   5.95242118e-15  -7.10504409e-15  -2.47236901e-16
  2.40000000e-07  -3.35009656e-03  -1.82673720e-03  -3.23036548e-02   5.54939082e-15  -4.83217998e-15  -3.02252863e-16
  3.20000000e-07  -2.72639061e-03  -1.48756602e-03  -2.96218519e-02   5.14774244e-15  -3.21060761e-15  -3.12565396e-16
  4.00000000e-07  -2.27697286e-03  -1.24102595e-03  -2.74634479e-02   4.76019988e-15  -2.01614778e-15  -3.03558178e-16
  4.80000000e-07  -1.94127458e-03  -1.05862776e-03  -2.56911974e-02   4.39830714e-15  -1.10849887e-15  -2.86667611e-16
  5.60000000e-07  -1.68267994e-03  -9.17491702e-04  -2.42258675e-02   4.05774911e-15  -3.99543726e-16  -2.66711397e-16
  6.40000000e-07  -1.47598486e-03  -8.04023052e-04  -2.30013821e-02   3.73458006e-15   1.70985863e-16  -2.45622640e-16
  7.20000000e-07  -1.29986478e-03  -7.10354493e-04  -2.19751444e-02   3.42688323e-15   6.53239852e-16  -2.23821815e-16
  8.00000000e-07  -1.17924201e-03  -6.46394699e-04  -2.11229877e-02   3.16189883e-15   1.00843043e-15  -2.07380134e-16
  8.80000000e-07  -1.04946796e-03  -5.73871018e-04  -2.03974710e-02   2.87010490e-15   1.36050239e-15  -1.85946386e-16
  9.60000000e-07  -9.11943985e-04  -5.01096290e-04  -1.97985490e-02   2.57074929e-15   1.71326536e-15  -1.61773990e-16
  1.04000000e-06  -8.09827503e-04  -4.46685575e-04  -1.92835289e-02   2.29952515e-15   1.98355326e-15  -1.42517657e-16
