     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.662592e+01   2.764507e+00   2.613618e+05   2.027934e+06  -2.968589e+06   0.000000e+00   0.000000e+00   0.000000e+00   3.604629e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.199014e-01   1.678817e+01   2.526946e+00   2.365198e+05   2.028209e+06  -2.970483e+06  -2.975059e+11  -2.069023e+09  -2.510141e+10   3.604629e+06   1.032099e-19   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.378991e-01   1.695041e+01   2.289224e+00   2.137790e+05   2.027639e+06  -2.972596e+06  -2.708964e+11  -1.208248e+10  -2.772379e+10   3.604629e+06   8.602315e-20   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.541633e-01   1.711257e+01   2.051326e+00   1.931854e+05   2.026342e+06  -2.974889e+06  -2.439384e+11  -2.041309e+10  -2.974559e+10   3.604629e+06   7.040242e-20   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.688679e-01   1.727460e+01   1.813236e+00   1.748047e+05   2.024369e+06  -2.977368e+06  -2.157999e+11  -2.838010e+10  -3.196618e+10   3.604629e+06   5.603369e-20   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.821915e-01   1.743645e+01   1.574942e+00   1.586571e+05   2.021822e+06  -2.980002e+06  -1.878228e+11  -3.496741e+10  -3.372403e+10   3.604629e+06   4.357665e-20   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.943137e-01   1.759808e+01   1.336432e+00   1.447898e+05   2.018731e+06  -2.982802e+06  -1.584979e+11  -4.214817e+10  -3.621930e+10   3.604629e+06   3.266161e-20   0.000000e+00   0.000000e+00
       56000   5.599900e-07   2.054202e-01   1.775944e+01   1.097690e+00   1.332597e+05   2.015147e+06  -2.985761e+06  -1.298623e+11  -4.720708e+10  -3.765701e+10   3.604629e+06   2.374761e-20   0.000000e+00   0.000000e+00
       64000   6.399900e-07   2.156967e-01   1.792049e+01   8.587067e-01   1.240471e+05   2.011158e+06  -2.988846e+06  -1.001758e+11  -5.268154e+10  -3.960644e+10   3.604629e+06   1.664848e-20   0.000000e+00   0.000000e+00
       72000   7.199900e-07   2.253326e-01   1.808121e+01   6.194703e-01   1.172591e+05   2.006742e+06  -2.992087e+06  -6.947125e+10  -5.739911e+10  -4.121921e+10   3.604629e+06   1.136969e-20   0.000000e+00   0.000000e+00
       80000   7.999900e-07   2.345229e-01   1.824156e+01   3.799704e-01   1.129012e+05   2.002001e+06  -2.995428e+06  -3.925377e+10  -6.148449e+10  -4.257284e+10   3.604629e+06   8.259312e-21   0.000000e+00   0.000000e+00
       88000   8.799900e-07   2.434624e-01   1.840152e+01   1.401980e-01   1.109947e+05   1.996898e+06  -2.998904e+06  -8.431303e+09  -6.579390e+10  -4.412265e+10   3.604629e+06   7.347999e-21   0.000000e+00   0.000000e+00
