       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   7.02945776e-05   6.48818967e-05  -1.04899298e-03   1.25503372e-15  -2.21775308e-16   7.03845158e-17
  8.00000000e-08   6.13113054e-05   5.69245627e-05  -9.72864529e-04   1.15962714e-15  -1.95505935e-16   6.16418446e-17
  1.60000000e-07   5.71652014e-05   5.26760429e-05  -8.99737910e-04   1.07309132e-15  -1.77958886e-16   5.77605001e-17
  2.40000000e-07   5.58337696e-05   5.18524189e-05  -8.28040579e-04   9.93290161e-16  -1.65722299e-16   5.65987140e-17
  3.20000000e-07   5.08106051e-05   4.73435127e-05  -7.56139796e-04   9.07438452e-16  -1.48510976e-16   5.16788902e-17
  4.00000000e-07   4.57913526e-05   4.28301024e-05  -6.88785877e-04   8.26485024e-16  -1.32395643e-16   4.67131358e-17
  4.80000000e-07   4.14307159e-05   3.84353932e-05  -6.24349696e-04   7.48838264e-16  -1.18142399e-16   4.24186254e-17
  5.60000000e-07   3.70972021e-05   3.50202415e-05  -5.62481378e-04   6.75460978e-16  -1.04656095e-16   3.80326025e-17
  6.40000000e-07   3.61826388e-05   3.42633491e-05  -5.03503083e-04   6.09317976e-16  -9.71289718e-17   3.71770681e-17
  7.20000000e-07   3.29895893e-05   3.11325302e-05  -4.44882421e-04   5.39845762e-16  -8.64859994e-17   3.39792297e-17
  8.00000000e-07   2.88933364e-05   2.75633598e-05  -3.89513399e-04   4.73238539e-16  -7.50344622e-17   2.97941957e-17
  8.80000000e-07   2.60141888e-05   2.50626543e-05  -3.39345894e-04   4.13990808e-16  -6.61369558e-17   2.68518569e-17
