       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.24622241e-05   2.28889684e-05  -9.84859854e-04   6.60861610e-15   3.62673696e-16   1.59155074e-16
  8.00000000e-08   1.78183201e-05   1.79068222e-05  -7.70474934e-04   5.16910018e-15   3.00306622e-16   1.26522246e-16
  1.60000000e-07   1.18365519e-05   1.12444820e-05  -5.56598608e-04   3.73331480e-15   2.26239197e-16   8.39626912e-17
  2.40000000e-07   4.67133750e-06   5.02780646e-06  -3.43511034e-04   2.30342643e-15   1.43970532e-16   3.34310606e-17
