     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.915233e+01   5.334311e+00   4.162147e+05   2.828039e+06  -1.965426e+06   0.000000e+00   0.000000e+00   0.000000e+00   3.468997e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.299472e-01   1.937894e+01   5.176953e+00   3.327031e+05   2.836862e+06  -1.968619e+06  -1.034884e+12   9.162012e+10  -4.287594e+10   3.468997e+06   5.611225e-18   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.532712e-01   1.960615e+01   5.019319e+00   2.506532e+05   2.842734e+06  -1.972303e+06  -1.015962e+12   5.598916e+10  -4.842162e+10   3.468997e+06   5.385157e-18   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.700942e-01   1.983371e+01   4.861374e+00   1.701979e+05   2.845852e+06  -1.976386e+06  -9.950752e+11   2.230981e+10  -5.357215e+10   3.468997e+06   5.156215e-18   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.805497e-01   2.006141e+01   4.703087e+00   9.149180e+04   2.846387e+06  -1.980821e+06  -9.723332e+11  -8.248800e+09  -5.676903e+10   3.468997e+06   4.923615e-18   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.847825e-01   2.028907e+01   4.544438e+00   1.464463e+04   2.844611e+06  -1.985426e+06  -9.485963e+11  -3.566552e+10  -5.810109e+10   3.468997e+06   4.694023e-18   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.829444e-01   2.051650e+01   4.385419e+00  -6.026934e+04   2.840764e+06  -1.990068e+06  -9.240549e+11  -6.062192e+10  -5.855531e+10   3.468998e+06   4.468264e-18   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.751939e-01   2.074354e+01   4.226025e+00  -1.331405e+05   2.834984e+06  -1.994764e+06  -8.976129e+11  -8.348143e+10  -5.873777e+10   3.468998e+06   4.235490e-18   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.616998e-01   2.097005e+01   4.066258e+00  -2.038427e+05   2.827520e+06  -1.999380e+06  -8.699015e+11  -1.023085e+11  -5.599939e+10   3.468998e+06   3.997820e-18   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.426381e-01   2.119590e+01   3.906133e+00  -2.723268e+05   2.818688e+06  -2.003693e+06  -8.419700e+11  -1.181672e+11  -5.180075e+10   3.468998e+06   3.765470e-18   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.181885e-01   2.142101e+01   3.745676e+00  -3.385278e+05   2.808666e+06  -2.007671e+06  -8.130356e+11  -1.319101e+11  -4.744961e+10   3.468998e+06   3.532548e-18   0.000000e+00   0.000000e+00
       88000   8.799900e-07   8.853616e-02   2.164526e+01   3.584916e+00  -4.023864e+05   2.797668e+06  -2.011240e+06  -7.835588e+11  -1.424042e+11  -4.132395e+10   3.468998e+06   3.300426e-18   0.000000e+00   0.000000e+00
       96000   9.599900e-07   5.387110e-02   2.186861e+01   3.423892e+00  -4.638273e+05   2.785960e+06  -2.014259e+06  -7.525703e+11  -1.495918e+11  -3.361034e+10   3.468998e+06   3.061276e-18   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.438935e-02   2.209101e+01   3.262653e+00  -5.228073e+05   2.773786e+06  -2.016613e+06  -7.219376e+11  -1.543128e+11  -2.509252e+10   3.468998e+06   2.831716e-18   0.000000e+00   0.000000e+00
