       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.43586505e-04   2.94372264e-05  -6.68726404e-03  -9.64307438e-15   1.51794468e-18  -2.07045909e-16
  8.00000000e-10   1.41501753e-04   2.95145793e-05  -6.68963709e-03  -9.64649607e-15  -3.44855171e-18  -2.04061577e-16
  1.60000000e-09   1.41508640e-04   2.95007870e-05  -6.69132371e-03  -9.64892447e-15  -8.39667369e-18  -2.04093233e-16
  2.40000000e-09   1.41512963e-04   2.94864545e-05  -6.69301142e-03  -9.65135189e-15  -1.33485630e-17  -2.04121122e-16
  3.20000000e-09   1.41514719e-04   2.94715818e-05  -6.69470021e-03  -9.65377833e-15  -1.83042225e-17  -2.04145241e-16
  4.00000000e-09   1.41513910e-04   2.94561687e-05  -6.69639010e-03  -9.65620379e-15  -2.32636547e-17  -2.04165587e-16
  4.80000000e-09   1.41510534e-04   2.94402151e-05  -6.69808106e-03  -9.65862825e-15  -2.82268623e-17  -2.04182159e-16
  5.60000000e-09   1.41504591e-04   2.94237208e-05  -6.69977312e-03  -9.66105172e-15  -3.31938481e-17  -2.04194954e-16
  6.40000000e-09   1.41496080e-04   2.94066858e-05  -6.70146625e-03  -9.66347419e-15  -3.81646147e-17  -2.04203970e-16
  7.20000000e-09   1.41485001e-04   2.93891098e-05  -6.70316048e-03  -9.66589565e-15  -4.31391649e-17  -2.04209205e-16
  8.00000000e-09   1.41471352e-04   2.93709928e-05  -6.70485578e-03  -9.66831611e-15  -4.81175012e-17  -2.04210658e-16
  8.80000000e-09   1.41455133e-04   2.93523346e-05  -6.70655218e-03  -9.67073556e-15  -5.30996264e-17  -2.04208325e-16
  9.60000000e-09   1.40932460e-04   2.86076863e-05  -6.70746875e-03  -9.67202045e-15  -5.80837162e-17  -2.03469197e-16
  1.04000000e-08   1.40892491e-04   2.85766324e-05  -6.70913659e-03  -9.67439347e-15  -6.30721361e-17  -2.03431807e-16
  1.12000000e-08   1.40849960e-04   2.85450566e-05  -6.71080555e-03  -9.67676551e-15  -6.80642833e-17  -2.03390625e-16
  1.20000000e-08   1.40804867e-04   2.85129588e-05  -6.71247561e-03  -9.67913656e-15  -7.30601607e-17  -2.03345647e-16
  1.28000000e-08   1.40757211e-04   2.84803389e-05  -6.71414679e-03  -9.68150662e-15  -7.80597709e-17  -2.03296872e-16
  1.36000000e-08   1.40706992e-04   2.84471968e-05  -6.71581907e-03  -9.68387568e-15  -8.30631166e-17  -2.03244298e-16
