     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.528568e+01   1.995164e+01  -1.806274e+04   6.318398e+04   1.319744e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-10   9.998592e-02   1.528573e+01   1.995175e+01  -1.713022e+04   6.168463e+04   1.328054e+05   1.164449e+12  -1.885365e+12   1.025906e+12   1.474304e+05   4.618206e-26   0.000000e+00   0.000000e+00
       16000   1.599900e-09   9.997259e-02   1.528578e+01   1.995185e+01  -1.619978e+04   6.016749e+04   1.336157e+05   1.161616e+12  -1.907438e+12   9.997649e+11   1.474304e+05   4.636929e-26   0.000000e+00   0.000000e+00
       24000   2.399900e-09   9.996000e-02   1.528583e+01   1.995196e+01  -1.527169e+04   5.863279e+04   1.344049e+05   1.158577e+12  -1.929263e+12   9.732683e+11   1.474304e+05   4.655829e-26   0.000000e+00   0.000000e+00
       32000   3.199900e-09   9.994816e-02   1.528588e+01   1.995207e+01  -1.434611e+04   5.708073e+04   1.351728e+05   1.155328e+12  -1.950831e+12   9.464176e+11   1.474304e+05   4.674901e-26   0.000000e+00   0.000000e+00
       40000   3.999900e-09   9.993705e-02   1.528592e+01   1.995218e+01  -1.342322e+04   5.551153e+04   1.359191e+05   1.151866e+12  -1.972138e+12   9.192141e+11   1.474304e+05   4.694145e-26   0.000000e+00   0.000000e+00
       48000   4.799900e-09   9.992668e-02   1.528596e+01   1.995229e+01  -1.250318e+04   5.392538e+04   1.366435e+05   1.148187e+12  -1.993176e+12   8.916591e+11   1.474304e+05   4.713555e-26   0.000000e+00   0.000000e+00
       56000   5.599900e-09   9.991704e-02   1.528601e+01   1.995240e+01  -1.158618e+04   5.232252e+04   1.373457e+05   1.144288e+12  -2.013939e+12   8.637542e+11   1.474304e+05   4.733130e-26   0.000000e+00   0.000000e+00
       64000   6.399900e-09   9.990814e-02   1.528605e+01   1.995251e+01  -1.067238e+04   5.070315e+04   1.380254e+05   1.140164e+12  -2.034419e+12   8.355011e+11   1.474304e+05   4.752866e-26   0.000000e+00   0.000000e+00
       72000   7.199900e-09   9.989997e-02   1.528609e+01   1.995262e+01  -9.761978e+03   4.906752e+04   1.386824e+05   1.135813e+12  -2.054610e+12   8.069016e+11   1.474304e+05   4.772760e-26   0.000000e+00   0.000000e+00
       80000   7.999900e-09   9.989252e-02   1.528613e+01   1.995273e+01  -8.855145e+03   4.741585e+04   1.393163e+05   1.131231e+12  -2.074505e+12   7.779579e+11   1.474304e+05   4.792808e-26   0.000000e+00   0.000000e+00
       88000   8.799900e-09   9.988580e-02   1.528616e+01   1.995284e+01  -7.952072e+03   4.574839e+04   1.399270e+05   1.126413e+12  -2.094096e+12   7.486721e+11   1.474304e+05   4.813008e-26   0.000000e+00   0.000000e+00
