       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.92859258e-02   1.49802558e-02  -5.79032866e-02   9.43021221e-14   1.16665746e-13   6.15921247e-14
  8.00000000e-08   6.13761469e-02   4.80433076e-02  -7.88833364e-02  -6.47087057e-14   3.38273006e-13   1.55675249e-13
  1.60000000e-07  -2.10960246e-02  -1.65324677e-02  -1.23240890e-02   8.55781014e-14  -1.03694579e-13  -7.38638401e-15
  2.40000000e-07  -5.58804525e-02  -4.40195520e-02  -5.84604705e-02   2.92290764e-13  -1.65446746e-13  -1.54813132e-13
  3.20000000e-07  -2.88174823e-02  -2.29183255e-02  -3.98925157e-02   1.68395098e-13  -2.42722097e-14  -1.07700512e-13
  4.00000000e-07  -2.01049482e-02  -1.61904764e-02  -2.90201268e-02   1.15274753e-13   8.39154662e-15  -8.45432584e-14
  4.80000000e-07  -1.59776011e-02  -1.30442848e-02  -2.22755810e-02   8.56269054e-14   1.77036037e-14  -7.17845872e-14
  5.60000000e-07  -1.34948435e-02  -1.11852701e-02  -1.79656661e-02   6.69884210e-14   2.09832180e-14  -6.33820764e-14
  6.40000000e-07  -1.17975974e-02  -9.94499793e-03  -1.51481260e-02   5.44532353e-14   2.26644073e-14  -5.72885936e-14
  7.20000000e-07  -1.05250729e-02  -9.03623790e-03  -1.31183543e-02   4.52756569e-14   2.34746823e-14  -5.24953351e-14
  8.00000000e-07  -9.48234332e-03  -8.30246178e-03  -1.16497177e-02   3.82511269e-14   2.41848687e-14  -4.83706369e-14
  8.80000000e-07  -8.62071002e-03  -7.69223488e-03  -1.06345108e-02   3.28122140e-14   2.51386844e-14  -4.47822428e-14
  9.60000000e-07  -7.86035090e-03  -7.15888686e-03  -9.86041338e-03   2.83314944e-14   2.60492293e-14  -4.14971419e-14
  1.04000000e-06  -7.20024224e-03  -6.69576417e-03  -9.39580335e-03   2.47532534e-14   2.74637943e-14  -3.85406651e-14
  1.12000000e-06  -6.60051053e-03  -6.27231787e-03  -9.04795693e-03   2.16449037e-14   2.88098120e-14  -3.57618539e-14
  1.20000000e-06  -6.06322160e-03  -5.89109639e-03  -8.77964872e-03   1.89015373e-14   3.00249339e-14  -3.31999603e-14
  1.28000000e-06  -5.56774063e-03  -5.53398363e-03  -8.67760135e-03   1.65199904e-14   3.16229147e-14  -3.07665336e-14
  1.36000000e-06  -5.11679435e-03  -5.21353956e-03  -8.59057336e-03   1.43113610e-14   3.29742275e-14  -2.85360150e-14
  1.44000000e-06  -4.71678195e-03  -4.91744198e-03  -8.60660218e-03   1.22912332e-14   3.45268033e-14  -2.64632447e-14
  1.52000000e-06  -4.34476556e-03  -4.64255443e-03  -8.68562887e-03   1.03824727e-14   3.61644785e-14  -2.45238397e-14
  1.60000000e-06  -4.01781771e-03  -4.39922060e-03  -8.68693479e-03   8.48678822e-15   3.72254480e-14  -2.27768863e-14
  1.68000000e-06  -3.70495135e-03  -4.16246984e-03  -8.80461643e-03   6.66323549e-15   3.86870619e-14  -2.10935585e-14
  1.76000000e-06  -3.42679121e-03  -3.95172899e-03  -8.84590515e-03   4.84327769e-15   3.96193603e-14  -1.95753711e-14
  1.84000000e-06  -3.17132589e-03  -3.75339074e-03  -8.91455895e-03   3.03299039e-15   4.05449234e-14  -1.81500332e-14
  1.92000000e-06  -2.93875285e-03  -3.57384557e-03  -9.02356225e-03   1.22784081e-15   4.15368974e-14  -1.68508593e-14
  2.00000000e-06  -2.73323678e-03  -3.41209397e-03  -9.07332556e-03  -5.66685557e-16   4.21172120e-14  -1.56677944e-14
  2.08000000e-06  -2.54049088e-03  -3.25708919e-03  -9.08859535e-03  -2.34566222e-15   4.24220950e-14  -1.45471779e-14
  2.16000000e-06  -2.35553831e-03  -3.10785317e-03  -9.11928524e-03  -4.11901017e-15   4.27023742e-14  -1.34890202e-14
  2.24000000e-06  -2.18979958e-03  -2.96627110e-03  -9.24984297e-03  -5.96375549e-15   4.33613999e-14  -1.24934270e-14
  2.32000000e-06  -2.03170309e-03  -2.83062353e-03  -9.27765659e-03  -7.73600498e-15   4.34301329e-14  -1.15564841e-14
  2.40000000e-06  -1.87269337e-03  -2.68887787e-03  -9.37169358e-03  -9.57386836e-15   4.37288548e-14  -1.06333641e-14
  2.48000000e-06  -1.73098773e-03  -2.56030420e-03  -9.19918019e-03  -1.10583554e-14   4.26754573e-14  -9.79655504e-15
  2.56000000e-06  -1.58160021e-03  -2.41808758e-03  -9.21797884e-03  -1.27476467e-14   4.24572970e-14  -8.95031147e-15
  2.64000000e-06  -1.44665931e-03  -2.27431778e-03  -9.24667966e-03  -1.44292833e-14   4.22045014e-14  -8.12315269e-15
  2.72000000e-06  -1.30874851e-03  -2.12639200e-03  -9.21536025e-03  -1.59721194e-14   4.16091128e-14  -7.33273528e-15
  2.80000000e-06  -1.17209036e-03  -1.97228770e-03  -9.21097007e-03  -1.75231751e-14   4.10728283e-14  -6.56485570e-15
  2.88000000e-06  -1.03359626e-03  -1.80554953e-03  -9.21483431e-03  -1.90650603e-14   4.05073100e-14  -5.79851766e-15
