       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -1.64554760e-02  -1.04262417e-02  -5.97478673e-02   9.58338715e-14  -1.19102986e-13  -5.61016605e-15
  8.00000000e-08  -6.48933217e-03  -4.13509880e-03  -4.49637622e-02   7.01210493e-14  -5.02638256e-14  -5.49760261e-15
  1.60000000e-07  -3.13514112e-03  -2.00951877e-03  -3.58842091e-02   5.52801689e-14  -2.28975655e-14  -3.54746688e-15
  2.40000000e-07  -1.84151978e-03  -1.18755703e-03  -2.99580340e-02   4.58934756e-14  -1.00682628e-14  -2.42195822e-15
  3.20000000e-07  -1.27902078e-03  -8.29802586e-04  -2.58581070e-02   3.94137537e-14  -3.17276983e-15  -1.84770824e-15
  4.00000000e-07  -1.01596342e-03  -6.63941193e-04  -2.29185584e-02   3.47160165e-14   9.30338714e-16  -1.56588790e-15
  4.80000000e-07  -8.82070982e-04  -5.84527022e-04  -2.07443018e-02   3.11663932e-14   3.61485383e-15  -1.42708832e-15
  5.60000000e-07  -8.12876189e-04  -5.42344040e-04  -1.90890837e-02   2.83624192e-14   5.49709376e-15  -1.36394453e-15
  6.40000000e-07  -7.42148422e-04  -5.01802563e-04  -1.77785950e-02   2.59733811e-14   7.03340787e-15  -1.28274961e-15
  7.20000000e-07  -6.85395432e-04  -4.68618541e-04  -1.67262932e-02   2.39298390e-14   8.27011740e-15  -1.21227892e-15
  8.00000000e-07  -6.17518534e-04  -4.21689054e-04  -1.58989447e-02   2.21096789e-14   9.40557529e-15  -1.10820969e-15
  8.80000000e-07  -5.32015309e-04  -3.64893283e-04  -1.52701828e-02   2.04855602e-14   1.05343398e-14  -9.65446299e-16
  9.60000000e-07  -4.17298206e-04  -2.92493381e-04  -1.48103157e-02   1.89827124e-14   1.17462494e-14  -7.66840646e-16
  1.04000000e-06  -2.79127469e-04  -1.93574612e-04  -1.44663255e-02   1.74720882e-14   1.30181180e-14  -5.11319680e-16
  1.12000000e-06  -9.28417912e-05  -6.49367846e-05  -1.43215487e-02   1.60143910e-14   1.45665805e-14  -1.69863728e-16
  1.20000000e-06   1.53255179e-04   1.06744758e-04  -1.41788061e-02   1.43099903e-14   1.62594672e-14   2.77082075e-16
  1.28000000e-06   4.53580251e-04   3.23271860e-04  -1.41801180e-02   1.24776556e-14   1.82346686e-14   8.14829146e-16
  1.36000000e-06   8.39916443e-04   6.05790539e-04  -1.43689380e-02   1.04205892e-14   2.06879587e-14   1.48131990e-15
  1.44000000e-06   1.31998500e-03   9.46283261e-04  -1.45615776e-02   7.95039100e-15   2.34303208e-14   2.24330895e-15
  1.52000000e-06   1.92551536e-03   1.38783350e-03  -1.46906745e-02   4.80885354e-15   2.64829883e-14   3.13215704e-15
  1.60000000e-06   2.69263544e-03   1.94074056e-03  -1.50015296e-02   1.07733708e-15   3.02763914e-14   4.11021399e-15
  1.68000000e-06   3.66039556e-03   2.63353787e-03  -1.53328903e-02  -3.56507715e-15   3.47344713e-14   5.11481864e-15
  1.76000000e-06   4.86660011e-03   3.50238874e-03  -1.56754199e-02  -9.35333865e-15   3.99481948e-14   6.02185775e-15
  1.84000000e-06   6.36822141e-03   4.58335179e-03  -1.59338075e-02  -1.65491778e-14   4.59704051e-14   6.60919937e-15
  1.92000000e-06   8.21365638e-03   5.89522269e-03  -1.60552556e-02  -2.52741109e-14   5.28703672e-14   6.48321826e-15
  2.00000000e-06   1.04425561e-02   7.48056662e-03  -1.59421867e-02  -3.56623687e-14   6.06377624e-14   5.09331238e-15
  2.08000000e-06   1.30374579e-02   9.28821364e-03  -1.53146784e-02  -4.71876355e-14   6.88963926e-14   1.61398101e-15
  2.16000000e-06   1.59016686e-02   1.12805286e-02  -1.40530449e-02  -5.90357691e-14   7.72193126e-14  -4.81693233e-15
  2.24000000e-06   1.89380677e-02   1.33556521e-02  -1.19926155e-02  -6.96432633e-14   8.53037987e-14  -1.49776315e-14
  2.32000000e-06   2.17885284e-02   1.52690335e-02  -8.97925924e-03  -7.63709220e-14   9.19538926e-14  -2.89514904e-14
  2.40000000e-06   2.40279548e-02   1.67053690e-02  -5.01387081e-03  -7.62434870e-14   9.60043945e-14  -4.55109883e-14
  2.48000000e-06   7.41192054e-03   5.01272133e-03  -5.06499354e-04  -2.03572883e-14   2.83023413e-14  -1.77983519e-14
  2.56000000e-06  -2.62482093e-02  -1.80521383e-02  -4.21644436e-03   6.45915825e-14  -1.06222652e-13   5.26824532e-14
  2.64000000e-06  -2.43746475e-02  -1.66626481e-02  -8.61389278e-03   5.72803886e-14  -1.01987568e-13   3.51982172e-14
  2.72000000e-06  -2.12819231e-02  -1.44961754e-02  -1.17696813e-02   4.95976000e-14  -8.90080439e-14   1.99447970e-14
  2.80000000e-06  -1.78967583e-02  -1.21829268e-02  -1.34685978e-02   4.27511518e-14  -7.28358294e-14   9.07641232e-15
  2.88000000e-06  -1.48131485e-02  -1.01063997e-02  -1.40803375e-02   3.70146343e-14  -5.74321248e-14   2.28181587e-15
