       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.00963421e-04   1.20173377e-04  -1.38815810e-03  -8.47162922e-16  -1.31327339e-15  -2.36334218e-16
  8.00000000e-08   1.76894942e-04   1.03993305e-04  -1.08719984e-03  -6.16029370e-16  -1.11527441e-15  -2.06910949e-16
  1.60000000e-07   1.56385534e-04   9.21565812e-05  -7.82384169e-04  -3.65976429e-16  -9.28821100e-16  -1.82557882e-16
  2.40000000e-07   1.33102504e-04   7.79694886e-05  -4.73822047e-04  -1.25110596e-16  -7.27585025e-16  -1.54872418e-16
  3.20000000e-07   1.09597295e-04   6.33367482e-05  -1.61823054e-04   1.15040423e-16  -5.23485473e-16  -1.26976645e-16
