     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   3.511719e+00   6.679303e+00   2.202287e+06  -3.281431e+06  -1.893368e+06   0.000000e+00   0.000000e+00   0.000000e+00   4.382089e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   2.770089e-01   3.249733e+00   6.527882e+00   2.222790e+06  -3.268347e+06  -1.892040e+06   2.508171e+11   1.585381e+11   2.080059e+10   4.382089e+06   2.967616e-19   0.000000e+00   0.000000e+00
       16000   1.599900e-07   4.556249e-01   2.988763e+00   6.376595e+00   2.242478e+06  -3.256041e+06  -1.890025e+06   2.411157e+11   1.485423e+11   3.017735e+10   4.382089e+06   2.720619e-19   0.000000e+00   0.000000e+00
       24000   2.399900e-07   6.357845e-01   2.728747e+00   6.225495e+00   2.261381e+06  -3.244470e+06  -1.887398e+06   2.314352e+11   1.404085e+11   3.592856e+10   4.382089e+06   2.501106e-19   0.000000e+00   0.000000e+00
       32000   3.199900e-07   8.174251e-01   2.469629e+00   6.074625e+00   2.279494e+06  -3.233576e+06  -1.884302e+06   2.210277e+11   1.322286e+11   4.047081e+10   4.382089e+06   2.279996e-19   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.000481e+00   2.211358e+00   5.924014e+00   2.296777e+06  -3.223275e+06  -1.880961e+06   2.111191e+11   1.253289e+11   4.302228e+10   4.382089e+06   2.083914e-19   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.184889e+00   1.953891e+00   5.773677e+00   2.313291e+06  -3.213503e+06  -1.877442e+06   2.016765e+11   1.191929e+11   4.448026e+10   4.382089e+06   1.907124e-19   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.370589e+00   1.697186e+00   5.623625e+00   2.329090e+06  -3.204182e+06  -1.873836e+06   1.927768e+11   1.137034e+11   4.518411e+10   4.382089e+06   1.748612e-19   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.557524e+00   1.441211e+00   5.473862e+00   2.344161e+06  -3.195265e+06  -1.870267e+06   1.839375e+11   1.090896e+11   4.416919e+10   4.382089e+06   1.599406e-19   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.745635e+00   1.185935e+00   5.324377e+00   2.358489e+06  -3.186679e+06  -1.866898e+06   1.743911e+11   1.055940e+11   4.006904e+10   4.382089e+06   1.447915e-19   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.934862e+00   9.313341e-01   5.175150e+00   2.372050e+06  -3.178380e+06  -1.863863e+06   1.646027e+11   1.022612e+11   3.509941e+10   4.382089e+06   1.300852e-19   0.000000e+00   0.000000e+00
       88000   8.799900e-07   2.125142e+00   6.773881e-01   5.026147e+00   2.384847e+06  -3.170305e+06  -1.861283e+06   1.552840e+11   9.972666e+10   2.910054e+10   4.382089e+06   1.170779e-19   0.000000e+00   0.000000e+00
       96000   9.599900e-07   2.316416e+00   4.240802e-01   4.877330e+00   2.396878e+06  -3.162423e+06  -1.859235e+06   1.456417e+11   9.745210e+10   2.199843e+10   4.382089e+06   1.046238e-19   0.000000e+00   0.000000e+00
      104000   1.039990e-06   2.508622e+00   1.713971e-01   4.728651e+00   2.408127e+06  -3.154668e+06  -1.857874e+06   1.354164e+11   9.651801e+10   1.163550e+10   4.382089e+06   9.320746e-20   0.000000e+00   0.000000e+00
