       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -7.83040213e-03  -4.30814487e-03  -4.58769303e-02   1.86785837e-14  -2.93424433e-14  -4.32664627e-16
  8.00000000e-08  -5.08948991e-03  -2.79346143e-03  -3.71360911e-02   1.47948402e-14  -1.53124206e-14  -8.75793135e-16
  1.60000000e-07  -3.66290786e-03  -2.00248600e-03  -3.15475015e-02   1.21273168e-14  -8.17730256e-15  -8.89018430e-16
  2.40000000e-07  -2.73113858e-03  -1.49953236e-03  -2.77239903e-02   1.00004575e-14  -3.63964426e-15  -7.88301786e-16
  3.20000000e-07  -2.16838818e-03  -1.18728070e-03  -2.49605882e-02   8.43762561e-15  -9.74426200e-16  -6.86647692e-16
  4.00000000e-07  -1.77815344e-03  -9.68202521e-04  -2.28993334e-02   7.16513384e-15   8.22922055e-16  -5.91172778e-16
  4.80000000e-07  -1.45031782e-03  -7.97005744e-04  -2.13848088e-02   6.03976648e-15   2.32981136e-15  -4.96448395e-16
  5.60000000e-07  -1.19857718e-03  -6.56889661e-04  -2.01790231e-02   5.01462823e-15   3.45065772e-15  -4.10184393e-16
  6.40000000e-07  -9.83267117e-04  -5.42278634e-04  -1.93371205e-02   4.09295888e-15   4.44561817e-15  -3.32791826e-16
  7.20000000e-07  -7.81901333e-04  -4.27552026e-04  -1.86574832e-02   3.13805018e-15   5.35635236e-15  -2.54255350e-16
  8.00000000e-07  -5.92448197e-04  -3.28044036e-04  -1.81916519e-02   2.22663909e-15   6.23168334e-15  -1.84888919e-16
  8.80000000e-07  -4.06220532e-04  -2.21141139e-04  -1.78577105e-02   1.24246930e-15   7.08510371e-15  -1.16001682e-16
  9.60000000e-07  -2.00535952e-04  -1.14656662e-04  -1.76596796e-02   2.16253240e-16   8.02963043e-15  -5.45885992e-17
  1.04000000e-06   1.31776072e-05   7.24425128e-06  -1.76061669e-02  -9.45476522e-16   9.01106942e-15   3.00004728e-18
  1.12000000e-06   2.51415741e-04   1.43306236e-04  -1.75746075e-02  -2.24147534e-15   1.00401955e-14   4.98036980e-17
  1.20000000e-06   5.36512242e-04   2.95303039e-04  -1.77356250e-02  -3.71236047e-15   1.12984802e-14   7.58218947e-17
  1.28000000e-06   8.63258589e-04   4.74739036e-04  -1.80573111e-02  -5.45001469e-15   1.27205287e-14   7.38847280e-17
  1.36000000e-06   1.25858925e-03   6.87849471e-04  -1.83919677e-02  -7.49024395e-15   1.43359592e-14   2.35886363e-17
  1.44000000e-06   1.75260402e-03   9.59779051e-04  -1.89887273e-02  -1.00527787e-14   1.63569880e-14  -1.01083445e-16
  1.52000000e-06   2.38409068e-03   1.29680335e-03  -1.97188712e-02  -1.32137268e-14   1.88362330e-14  -3.58835595e-16
  1.60000000e-06   3.18024847e-03   1.73179789e-03  -2.06530964e-02  -1.72447543e-14   2.18245057e-14  -8.25395400e-16
  1.68000000e-06   4.21732026e-03   2.29837356e-03  -2.18615804e-02  -2.24663508e-14   2.55396036e-14  -1.64893141e-15
  1.76000000e-06   5.62857537e-03   3.05457192e-03  -2.33086078e-02  -2.93259592e-14   3.03445977e-14  -3.10501666e-15
  1.84000000e-06   7.55360089e-03   4.09161352e-03  -2.51597646e-02  -3.86193391e-14   3.64995167e-14  -5.65876355e-15
  1.92000000e-06   1.02734800e-02   5.54786362e-03  -2.74817735e-02  -5.14391775e-14   4.45713738e-14  -1.02316344e-14
  2.00000000e-06   1.42327755e-02   7.65458643e-03  -3.04174044e-02  -6.95252964e-14   5.52360288e-14  -1.86317337e-14
  2.08000000e-06   2.02333125e-02   1.08372430e-02  -3.41290525e-02  -9.56459670e-14   6.93952471e-14  -3.46678709e-14
  2.16000000e-06   2.96360938e-02   1.57827830e-02  -3.89732377e-02  -1.33664785e-13   8.68381509e-14  -6.64752167e-14
  2.24000000e-06   4.65587200e-02   2.46260651e-02  -4.60327953e-02  -1.92484120e-13   1.08102395e-13  -1.36851946e-13
  2.32000000e-06   7.82927783e-02   4.10617387e-02  -5.76546690e-02  -2.74866577e-13   1.04064023e-13  -2.99143479e-13
  2.40000000e-06   1.61308471e-01   8.35846744e-02  -1.07331983e-01  -3.88835592e-13  -1.92180502e-13  -7.34038613e-13
